Date,Time,Magnitude,Depth,population_impacted,dangerosite_adjusted
09/16/1967,08:31:58,5.6,0.08527131782945736,1.2088257222765148e-07,faible
09/18/1967,15:33:07,5.8,0.05426356589147287,0.00018834140977132458,moderee
09/19/1967,10:56:10,6.1,0.12403100775193798,0.0002035528202344509,moderee
09/19/1967,12:45:33,6.3,0.015503875968992248,0.0,faible
09/20/1967,09:39:16,7.0,0.031007751937984496,0.0,moderee
09/20/1967,10:30:54,5.7,0.031007751937984496,0.0,faible
09/20/1967,10:37:18,6.2,0.15503875968992248,0.0,faible
09/22/1967,10:18:00,6.2,0.06294573643410853,0.0,faible
09/26/1967,11:11:25,5.9,0.12883720930232556,0.010056077679746034,moderee
09/26/1967,16:11:24,6.2,0.07751937984496124,0.0009303971057392533,moderee
09/28/1967,04:56:54,6.2,0.023255813953488372,0.0,faible
09/28/1967,15:44:56,5.9,0.031007751937984496,0.0,faible
09/30/1967,07:57:22,5.7,0.046511627906976744,4.007787456066943e-05,elevee
10/03/1967,18:16:07,6.2,0.046511627906976744,0.00021910001562043185,moderee
10/04/1967,17:21:19,6.8,0.03875968992248062,7.575025093348667e-05,elevee
10/07/1967,08:28:02,5.6,0.05023255813953488,0.0,faible
10/08/1967,16:59:36,5.7,0.031007751937984496,1.096496829136317e-05,elevee
10/08/1967,18:08:15,5.9,0.05426356589147287,7.575025093348667e-05,elevee
10/09/1967,17:21:49,7.2,0.9872868217054263,0.0,moderee
10/11/1967,15:52:15,5.6,0.015503875968992248,0.0,faible
10/12/1967,06:35:08,5.6,0.9967441860465116,0.0,faible
10/12/1967,12:53:46,5.8,0.715968992248062,0.0,faible
10/12/1967,18:31:43,6.0,0.13674418604651165,0.0,faible
10/15/1967,08:00:52,7.1,0.24868217054263567,0.005586874376329874,moderee
10/16/1967,16:58:03,5.7,0.1937984496124031,2.410582288282407e-05,elevee
10/17/1967,21:05:24,5.7,0.05426356589147287,0.004858293199129379,moderee
10/18/1967,01:11:44,6.0,0.023255813953488372,0.0,faible
10/18/1967,22:06:26,5.7,0.05426356589147287,0.0,faible
10/25/1967,00:59:25,6.8,0.11023255813953488,0.004948101881138253,moderee
10/26/1967,00:22:24,5.7,0.11627906976744186,0.0039490646818425065,moderee
11/01/1967,18:56:55,5.7,0.023255813953488372,1.0265828736198567e-05,elevee
11/04/1967,10:17:14,5.6,0.8527131782945736,0.0,faible
11/04/1967,13:26:47,6.0,0.05426356589147287,0.0003162104291412327,moderee
11/04/1967,14:30:39,6.7,0.046511627906976744,0.00039581266332658176,moderee
11/04/1967,14:46:03,5.6,0.046511627906976744,0.00041681159202846705,moderee
11/04/1967,16:26:49,6.1,0.14527131782945737,1.585611751500715e-05,elevee
11/07/1967,03:49:20,5.6,0.0724031007751938,0.0,faible
11/08/1967,03:10:54,5.6,0.031007751937984496,3.534578135311447e-06,elevee
11/08/1967,06:07:22,5.6,0.046511627906976744,0.0,faible
11/08/1967,17:09:29,5.8,0.046511627906976744,0.0,faible
11/09/1967,02:18:48,6.2,0.9057364341085272,0.0,faible
11/11/1967,12:14:57,5.9,0.03472868217054263,2.4742046947180127e-06,elevee
11/12/1967,10:36:51,6.4,0.023255813953488372,0.0,faible
11/14/1967,05:28:39,5.9,0.32558139534883723,0.0,faible
11/15/1967,21:31:56,6.3,0.05395348837209302,5.1437301771933365e-05,elevee
11/17/1967,04:58:57,5.7,0.023255813953488372,0.0,faible
11/19/1967,12:07:00,5.8,0.05426356589147287,0.00148069133413213,moderee
11/19/1967,17:29:20,6.4,0.031007751937984496,0.0,faible
11/21/1967,17:02:25,5.7,0.023255813953488372,0.0,faible
11/22/1967,15:19:26,5.9,0.031007751937984496,0.0,faible
11/23/1967,08:35:54,6.5,0.018449612403100776,0.0,faible
11/23/1967,13:42:04,6.5,0.023255813953488372,0.0,faible
11/26/1967,00:08:12,5.7,0.05426356589147287,4.7152686156308826e-05,elevee
11/26/1967,02:54:05,5.7,0.2248062015503876,0.003487831925640699,moderee
11/27/1967,05:13:14,5.6,0.0937984496124031,0.01241902657924573,moderee
11/28/1967,02:36:56,5.6,0.20170542635658914,0.0035878315033293032,moderee
11/30/1967,07:23:52,6.7,0.031007751937984496,0.0046725051686030035,moderee
12/01/1967,13:57:04,6.3,0.22170542635658916,0.0,faible
12/07/1967,09:49:37,5.6,0.21705426356589147,9.727159028377102e-07,faible
12/09/1967,10:50:45,5.8,0.015503875968992248,0.0,faible
12/10/1967,12:06:55,5.6,0.031007751937984496,5.585340369419148e-05,elevee
12/10/1967,22:51:23,6.6,0.023255813953488372,0.0013703870473478388,moderee
12/13/1967,10:38:26,5.8,0.21705426356589147,0.0,faible
12/13/1967,19:07:14,5.7,0.06201550387596899,7.281230958741581e-07,faible
12/16/1967,20:54:03,6.0,0.07751937984496124,1.5431968138769778e-06,elevee
12/18/1967,14:04:22,5.7,0.031007751937984496,0.0,faible
12/21/1967,02:25:26,7.3,0.06976744186046512,2.1813295504261065e-05,elevee
12/23/1967,13:23:15,5.9,0.06976744186046512,5.137580011237894e-05,elevee
12/24/1967,20:03:12,6.4,0.023255813953488372,7.29098639439504e-05,elevee
12/24/1967,21:32:33,6.2,0.023255813953488372,7.29098639439504e-05,elevee
12/25/1967,01:23:32,7.2,0.05426356589147287,0.0,moderee
12/25/1967,10:41:32,6.3,0.07193798449612403,1.8871819580054877e-05,elevee
12/27/1967,09:17:54,6.7,0.17782945736434108,7.813538425919484e-06,elevee
12/27/1967,16:22:47,6.5,0.023255813953488372,0.0,faible
12/31/1967,15:05:33,5.7,0.015503875968992248,0.0,faible
01/02/1968,00:21:12,5.9,0.09302325581395349,0.0,faible
01/04/1968,00:57:44,6.1,0.040310077519379844,0.0,faible
01/04/1968,10:27:39,5.8,0.023255813953488372,0.0,faible
01/06/1968,23:27:23,6.4,0.046511627906976744,0.0003675275552565654,moderee
01/07/1968,09:56:41,5.7,0.1807751937984496,7.455627043937847e-05,elevee
01/07/1968,11:12:31,6.0,0.023255813953488372,0.0,faible
01/13/1968,07:03:45,6.1,0.05426356589147287,0.00048176441367420435,moderee
01/13/1968,16:07:04,5.7,0.27782945736434106,5.287021974798862e-06,elevee
01/14/1968,12:25:11,6.0,0.17984496124031008,0.0,faible
01/14/1968,12:40:46,5.6,0.015503875968992248,0.0,faible
01/14/1968,17:43:08,6.2,0.015503875968992248,0.0,faible
01/15/1968,02:01:06,6.4,0.015503875968992248,0.005011413951613579,moderee
01/19/1968,06:04:39,6.7,0.04263565891472868,0.0,faible
01/19/1968,14:39:39,5.7,0.027131782945736434,4.6232282009873724e-07,faible
01/20/1968,16:41:30,5.7,0.031007751937984496,0.0,faible
01/20/1968,21:21:33,6.1,0.5528682170542636,0.0,faible
01/21/1968,16:42:30,6.5,0.032868217054263564,0.0,faible
01/26/1968,04:45:44,6.8,0.04744186046511628,0.000272986780040136,moderee
01/29/1968,05:00:10,5.6,0.32868217054263565,0.000739857895283392,moderee
01/29/1968,10:19:07,7.4,0.05720930232558139,2.5410789130381055e-05,elevee
01/29/1968,16:42:51,6.1,0.05116279069767442,2.6862793828366995e-06,elevee
01/30/1968,01:48:28,5.9,0.023255813953488372,1.6153022078373313e-06,elevee
01/30/1968,03:44:25,6.3,0.924031007751938,0.0,faible
02/01/1968,12:47:25,5.6,0.05581395348837209,2.6862793828366995e-06,elevee
02/03/1968,03:26:17,5.7,0.05426356589147287,0.0,faible
02/03/1968,05:36:18,5.8,0.03875968992248062,0.0005270706362126265,moderee
02/04/1968,11:00:50,6.6,0.03643410852713178,2.6862793828366995e-06,elevee
02/06/1968,04:37:19,5.6,0.15503875968992248,8.992108159357734e-05,elevee
02/06/1968,11:19:27,5.6,0.06976744186046512,5.108949928341872e-05,elevee
02/10/1968,10:00:04,5.6,0.09302325581395349,0.0,faible
02/12/1968,05:44:45,7.3,0.046511627906976744,0.0,moderee
02/13/1968,02:12:35,5.7,0.13178294573643412,0.0,faible
02/19/1968,13:55:09,5.7,0.046511627906976744,0.0,faible
02/19/1968,22:45:45,7.2,0.023255813953488372,6.3304294403428015e-06,elevee
02/20/1968,02:19:50,5.8,0.015503875968992248,0.0,faible
02/21/1968,01:44:54,6.2,0.015503875968992248,0.003423246700121034,moderee
02/21/1968,08:57:53,5.6,0.05426356589147287,0.00019927103228133464,moderee
02/24/1968,01:11:12,5.7,0.031007751937984496,0.0,faible
02/25/1968,20:00:32,5.6,0.10155038759689923,0.0011898832111337538,moderee
02/26/1968,10:50:19,7.1,0.03875968992248062,0.0008882472614756642,moderee
02/27/1968,05:19:04,5.8,0.04077519379844961,0.0,faible
02/27/1968,10:54:39,5.9,0.03875968992248062,0.0,faible
02/28/1968,12:08:02,6.3,0.5334883720930232,0.0,faible
03/02/1968,22:02:24,5.9,0.023255813953488372,2.4742046947180127e-06,elevee
03/03/1968,22:55:36,5.7,0.6553488372093023,0.0,faible
03/05/1968,18:16:38,6.3,0.05426356589147287,0.001475479952129427,moderee
03/05/1968,18:38:05,6.1,0.05426356589147287,0.0023151811967478428,moderee
03/07/1968,13:22:19,6.3,0.06976744186046512,6.763556645043866e-05,elevee
03/09/1968,03:19:23,5.7,0.11627906976744186,7.575025093348667e-05,elevee
03/10/1968,03:49:34,5.5,0.10852713178294573,1.2088257222765148e-07,faible
03/10/1968,07:11:22,5.8,0.10852713178294573,0.0,faible
03/11/1968,08:26:33,6.4,0.1691472868217054,5.365489609402776e-07,faible
03/17/1968,20:14:34,6.1,0.10077519379844961,0.0,faible
03/22/1968,01:55:44,5.6,0.14852713178294574,0.00021984015628196606,moderee
03/22/1968,09:15:10,5.7,0.03875968992248062,0.0,faible
03/26/1968,00:42:00,6.1,0.8595348837209302,0.0,faible
03/26/1968,19:40:43,5.8,0.13147286821705426,0.004519442383200223,moderee
03/27/1968,04:52:47,5.6,0.06976744186046512,0.0,faible
03/27/1968,22:36:43,5.7,0.027131782945736434,9.623242431198945e-06,elevee
04/01/1968,00:42:07,7.5,0.05302325581395349,0.000767786717877369,moderee
04/01/1968,07:13:19,6.8,0.046511627906976744,0.0006708657577446208,moderee
04/07/1968,04:40:21,5.9,0.05643410852713178,0.0,faible
04/09/1968,02:29:00,6.6,0.015503875968992248,0.0020299937599002386,moderee
04/14/1968,08:37:11,5.6,0.03751937984496124,0.0,faible
04/19/1968,09:04:26,5.8,0.015503875968992248,0.0,faible
04/20/1968,12:25:09,6.3,0.023255813953488372,0.0,faible
04/21/1968,08:34:03,6.3,0.03875968992248062,0.0,faible
04/23/1968,20:29:15,6.2,0.03116279069767442,0.0,faible
04/26/1968,00:42:35,6.2,0.046511627906976744,3.0397371963678443e-08,faible
04/26/1968,15:00:02,5.63,0.0018604651162790697,1.5884394140089643e-06,elevee
04/26/1968,17:47:59,6.1,0.046511627906976744,0.00037925104401576645,moderee
04/28/1968,04:18:14,5.5,0.023255813953488372,0.0,faible
05/02/1968,05:29:39,5.9,0.1275968992248062,0.01257656272673656,moderee
05/02/1968,23:26:04,5.7,0.19426356589147287,0.0,faible
05/03/1968,05:32:47,5.7,0.1510077519379845,3.8312706239894896e-05,elevee
05/07/1968,09:00:29,5.7,0.24713178294573646,0.003063576512059266,moderee
05/08/1968,11:00:05,5.6,0.023255813953488372,0.0,faible
05/08/1968,12:17:13,6.4,0.015503875968992248,0.0,faible
05/09/1968,12:52:24,5.7,0.029147286821705427,6.783420974164316e-05,elevee
05/11/1968,15:33:39,5.8,0.07751937984496124,0.00021345034592895002,moderee
05/14/1968,14:05:06,6.7,0.24821705426356588,5.344282140590908e-07,faible
05/15/1968,07:51:18,5.6,0.039844961240310076,0.001387821000542449,moderee
05/15/1968,15:00:31,5.6,0.031007751937984496,0.0,faible
05/16/1968,00:49:02,8.2,0.04635658914728682,0.0,moderee
05/16/1968,01:04:56,6.0,0.03875968992248062,5.436181172109006e-07,faible
05/16/1968,06:36:52,5.8,0.046511627906976744,5.436181172109006e-07,faible
05/16/1968,08:58:14,6.1,0.04542635658914729,3.12004281160212e-05,elevee
05/16/1968,10:39:02,7.9,0.03875968992248062,3.0611567398678316e-05,elevee
05/16/1968,16:13:46,6.5,0.03875968992248062,0.0,faible
05/16/1968,18:43:22,5.7,0.09193798449612403,0.00045268331860811586,moderee
05/16/1968,19:16:48,6.1,0.06713178294573643,2.81430180289768e-05,elevee
05/16/1968,19:45:07,5.7,0.031007751937984496,0.0,faible
05/16/1968,20:22:16,6.1,0.05751937984496124,6.239095941326353e-05,elevee
05/16/1968,23:04:58,6.5,0.06666666666666667,0.0,faible
05/17/1968,10:42:47,6.1,0.04310077519379845,0.0,faible
05/17/1968,16:02:24,6.3,0.031007751937984496,0.0,faible
05/17/1968,18:17:09,6.1,0.05410852713178294,0.0,faible
05/18/1968,01:02:28,5.8,0.023255813953488372,0.0,faible
05/19/1968,04:12:38,6.3,0.031007751937984496,0.0,faible
05/19/1968,22:16:49,6.1,0.057984496124031004,0.0,faible
05/20/1968,03:16:20,5.9,0.023255813953488372,0.0,faible
05/20/1968,07:13:09,7.0,0.08527131782945736,0.0,moderee
05/20/1968,10:34:20,5.8,0.08046511627906977,0.0,faible
05/20/1968,20:05:51,6.9,0.07751937984496124,0.0,faible
05/20/1968,21:09:46,7.0,0.04387596899224806,0.0,moderee
05/21/1968,00:19:35,5.9,0.05426356589147287,0.0,faible
05/21/1968,04:11:26,5.6,0.046511627906976744,5.436181172109006e-07,faible
05/21/1968,08:20:02,6.3,0.04852713178294574,0.0,faible
05/21/1968,11:00:46,5.8,0.046511627906976744,0.0,faible
05/22/1968,10:51:55,6.0,0.06992248062015505,3.6375757421744224e-05,elevee
05/22/1968,19:29:28,6.0,0.07519379844961241,0.0002922926458152072,moderee
05/23/1968,17:24:18,7.2,0.031007751937984496,0.0031464637831635734,moderee
05/24/1968,14:06:24,6.6,0.04279069767441861,0.0,faible
05/24/1968,15:43:56,6.2,0.9598449612403102,0.0,faible
05/24/1968,20:57:26,5.7,0.023255813953488372,0.0031518766361199892,moderee
05/25/1968,11:52:58,6.1,0.04930232558139535,0.0,faible
05/28/1968,09:06:31,5.9,0.046511627906976744,0.0,faible
05/28/1968,13:27:19,7.5,0.06976744186046512,0.0,moderee
05/28/1968,22:30:00,5.7,0.03178294573643411,0.0,faible
05/30/1968,05:23:48,5.9,0.03751937984496124,0.0,faible
05/30/1968,19:42:26,6.4,0.05426356589147287,0.0,faible
06/01/1968,10:31:50,5.8,0.06976744186046512,0.00039111732973163405,moderee
06/02/1968,08:18:37,5.7,0.05426356589147287,0.0,faible
06/03/1968,14:16:19,5.6,0.24031007751937986,4.508707869403282e-06,elevee
06/07/1968,11:57:34,6.7,0.05426356589147287,5.0570623213155e-05,elevee
06/07/1968,21:30:55,6.2,0.05891472868217054,5.0570623213155e-05,elevee
06/08/1968,00:16:39,5.7,0.023255813953488372,0.0,faible
06/08/1968,05:29:48,5.9,0.06201550387596899,2.6862793828366995e-06,elevee
06/08/1968,23:24:03,6.2,0.023255813953488372,0.0,faible
06/10/1968,12:41:07,5.7,0.2885271317829457,3.181120321780302e-08,faible
06/12/1968,13:41:53,7.0,0.04976744186046512,4.6794279933388244e-05,elevee
06/12/1968,20:15:49,5.7,0.05426356589147287,5.235417134023315e-06,elevee
06/12/1968,21:57:42,6.3,0.04263565891472868,7.778334027691782e-05,elevee
06/13/1968,11:56:24,5.6,0.046511627906976744,0.0,faible
06/13/1968,21:10:37,6.2,0.046511627906976744,1.1187646713887791e-05,elevee
06/14/1968,11:52:39,5.7,0.03798449612403101,7.778334027691782e-05,elevee
06/14/1968,12:17:25,5.7,0.015503875968992248,0.0,faible
06/15/1968,05:59:05,5.6,0.21705426356589147,7.387268302800924e-06,elevee
06/15/1968,07:08:49,6.2,0.015503875968992248,0.0,faible
06/15/1968,11:27:33,5.7,0.046511627906976744,0.0,faible
06/16/1968,19:14:05,5.9,0.015503875968992248,0.0,faible
06/17/1968,11:53:01,6.3,0.058294573643410855,3.470955728875841e-07,faible
06/17/1968,18:09:37,6.3,0.07751937984496124,0.0,faible
06/17/1968,18:57:30,6.4,0.03875968992248062,0.0,faible
06/19/1968,08:13:35,6.8,0.023255813953488372,7.778899560193432e-05,elevee
06/19/1968,19:58:03,5.8,0.031007751937984496,0.0,faible
06/20/1968,02:38:37,5.7,0.023255813953488372,7.778899560193432e-05,elevee
06/21/1968,00:26:08,5.7,0.023255813953488372,0.00010254942235541807,moderee
06/22/1968,01:12:33,6.1,0.02821705426356589,0.0,faible
06/25/1968,23:33:20,5.8,0.03209302325581395,0.0,faible
06/26/1968,10:23:51,5.8,0.06976744186046512,0.0001242284038905373,moderee
06/26/1968,15:40:31,5.9,0.12403100775193798,0.0,faible
07/01/1968,10:45:12,6.1,0.09395348837209302,0.1359076708357718,moderee
07/02/1968,03:44:52,6.4,0.08976744186046512,0.0007620882710076198,moderee
07/02/1968,04:30:53,5.7,0.08527131782945736,0.0,faible
07/02/1968,18:40:10,6.0,0.06976744186046512,8.223549489615612e-06,elevee
07/05/1968,11:28:14,6.3,0.07286821705426356,0.0003637441428205281,moderee
07/06/1968,19:29:00,5.8,0.08527131782945736,0.0,faible
07/10/1968,11:16:45,6.0,0.023255813953488372,0.0,faible
07/10/1968,20:40:31,5.9,0.031007751937984496,0.0,faible
07/12/1968,00:44:37,6.0,0.0337984496124031,0.0,faible
07/12/1968,03:56:28,6.0,0.03085271317829457,0.0,faible
07/17/1968,05:24:15,5.9,0.019224806201550388,0.0002608702461922884,moderee
07/19/1968,04:56:26,5.8,0.023255813953488372,0.0,faible
07/21/1968,06:09:42,5.7,0.023255813953488372,1.2724481287121209e-05,elevee
07/22/1968,05:09:14,6.0,0.015503875968992248,0.0,faible
07/22/1968,17:58:33,5.6,0.05953488372093023,1.6259059422432655e-07,faible
07/23/1968,23:02:39,6.0,0.0413953488372093,0.0,faible
07/25/1968,07:23:07,7.3,0.06976744186046512,0.0,moderee
07/25/1968,10:50:33,5.8,0.02682170542635659,4.508707869403282e-06,elevee
07/27/1968,10:51:32,5.7,0.023255813953488372,0.0,faible
07/28/1968,21:12:40,6.1,0.03658914728682171,4.34753110643308e-07,faible
