Date,Time,Latitude,Longitude,Depth,Magnitude,population_impacted
02/10/1968,10:00:04,46.026,152.189,60.0,5.6,0
02/12/1968,05:44:45,-5.42,153.368,30.0,7.3,0
02/13/1968,02:12:35,-5.48,131.26,85.0,5.7,0
02/19/1968,13:55:09,-5.469,153.269,30.0,5.7,0
02/19/1968,22:45:45,39.368,24.957,15.0,7.2,8955
02/20/1968,02:19:50,12.343,-47.01,10.0,5.8,0
02/21/1968,01:44:54,32.066,130.712,10.0,6.2,4842511
02/21/1968,08:57:53,-4.04,128.531,35.0,5.6,281888
02/24/1968,01:11:12,-32.637,-177.479,20.0,5.7,0
02/25/1968,20:00:32,37.586,141.65,65.5,5.6,1683204
02/26/1968,10:50:19,22.733,121.368,25.0,7.1,1256511
02/27/1968,05:19:04,12.194,140.638,26.3,5.8,0
02/27/1968,10:54:39,12.117,140.757,25.0,5.9,0
02/28/1968,12:08:02,32.928,137.82,344.1,6.3,0
03/02/1968,22:02:24,-6.164,71.374,15.0,5.9,3500
03/03/1968,22:55:36,1.584,122.452,422.7,5.7,0
03/05/1968,18:16:38,9.507,126.415,35.0,6.3,2087208
03/05/1968,18:38:05,9.526,126.196,35.0,6.1,3275046
03/07/1968,13:22:19,-5.897,151.013,45.0,6.3,95677
03/09/1968,03:19:23,-5.603,154.093,75.0,5.7,107156
03/10/1968,03:49:34,51.955,-177.212,70.0,5.5,171
03/10/1968,07:11:22,-36.391,179.575,70.0,5.8,0
03/11/1968,08:26:33,-16.212,-173.889,109.1,6.4,759
03/17/1968,20:14:34,3.204,128.182,65.0,6.1,0
03/22/1968,01:55:44,-20.624,-69.119,95.8,5.6,310985
03/22/1968,09:15:10,13.255,145.77,25.0,5.7,0
03/26/1968,00:42:00,-6.626,116.161,554.4,6.1,0
03/26/1968,19:40:43,8.103,126.317,84.8,5.8,6393185
03/27/1968,04:52:47,47.914,154.053,45.0,5.6,0
03/27/1968,22:36:43,-4.178,133.149,17.5,5.7,13613
04/01/1968,00:42:07,32.449,132.269,34.2,7.5,1086108
04/01/1968,07:13:19,32.241,132.136,30.0,6.8,949004
04/07/1968,04:40:21,51.359,176.55,36.4,5.9,0
04/09/1968,02:29:00,33.1798333,-116.103,10.0,6.6,2871621
04/14/1968,08:37:11,33.514,141.763,24.2,5.6,0
04/19/1968,09:04:26,-42.68,-16.088,10.0,5.8,0
04/20/1968,12:25:09,-15.676,-172.705,15.0,6.3,0
04/21/1968,08:34:03,38.621,143.286,25.0,6.3,0
04/23/1968,20:29:15,58.645,-150.086,20.1,6.2,0
04/26/1968,00:42:35,-15.575,-172.91,30.0,6.2,43
04/26/1968,15:00:02,37.2953333,-116.4556667,1.2,5.63,2247
04/26/1968,17:47:59,18.462,-103.528,30.0,6.1,536487
04/28/1968,04:18:14,44.757,174.533,15.0,5.5,0
05/02/1968,05:29:39,18.682,-69.641,82.3,5.9,17790755
05/02/1968,23:26:04,-6.348,129.915,125.3,5.7,0
05/03/1968,05:32:47,25.191,124.636,97.4,5.7,54197
05/07/1968,09:00:29,6.741,-73.002,159.4,5.7,4333723
05/08/1968,11:00:05,-58.011,157.724,15.0,5.6,0
05/08/1968,12:17:13,43.597,-128.135,10.0,6.4,0
05/09/1968,12:52:24,-5.348,-81.835,18.8,5.7,95958
05/11/1968,15:33:39,-6.34,147.107,50.0,5.8,301946
05/14/1968,14:05:06,29.938,129.445,160.1,6.7,756
05/15/1968,07:51:18,-15.894,26.113,25.7,5.6,1963206
05/15/1968,15:00:31,-29.787,-179.035,20.0,5.6,0
05/16/1968,00:49:02,40.86,143.435,29.9,8.2,0
05/16/1968,01:04:56,41.11,143.5,25.0,6.0,769
05/16/1968,06:36:52,41.097,143.204,30.0,5.8,769
05/16/1968,08:58:14,41.444,142.815,29.3,6.1,44136
05/16/1968,10:39:02,41.43,142.864,25.0,7.9,43303
05/16/1968,16:13:46,39.856,143.745,25.0,6.5,0
05/16/1968,18:43:22,40.82,142.198,59.3,5.7,640364
05/16/1968,19:16:48,41.35,142.614,43.3,6.1,39811
05/16/1968,19:45:07,12.678,141.471,20.0,5.7,0
05/16/1968,20:22:16,41.506,142.717,37.1,6.1,88258
05/16/1968,23:04:58,39.808,143.233,43.0,6.5,0
05/17/1968,10:42:47,39.698,143.516,27.8,6.1,0
05/17/1968,16:02:24,40.699,144.192,20.0,6.3,0
05/17/1968,18:17:09,39.684,143.366,34.9,6.1,0
05/18/1968,01:02:28,-55.446,-27.854,15.0,5.8,0
05/19/1968,04:12:38,35.626,141.955,20.0,6.3,0
05/19/1968,22:16:49,40.941,143.458,37.4,6.1,0
05/20/1968,03:16:20,40.15,144.063,15.0,5.9,0
05/20/1968,07:13:09,-30.799,-178.11,55.0,7.0,0
05/20/1968,10:34:20,48.737,154.903,51.9,5.8,0
05/20/1968,20:05:51,-30.725,-178.087,50.0,6.9,0
05/20/1968,21:09:46,44.822,150.219,28.3,7.0,0
05/21/1968,00:19:35,44.758,150.255,35.0,5.9,0
05/21/1968,04:11:26,41.162,143.667,30.0,5.6,769
05/21/1968,08:20:02,44.878,150.186,31.3,6.3,0
05/21/1968,11:00:46,44.737,150.244,30.0,5.8,0
05/22/1968,10:51:55,41.529,143.031,45.1,6.0,51457
05/22/1968,19:29:28,40.25,142.51,48.5,6.0,413476
05/23/1968,17:24:18,-41.659,172.02,20.0,7.2,4450975
05/24/1968,14:06:24,40.881,143.178,27.6,6.6,0
05/24/1968,15:43:56,-6.799,118.853,619.1,6.2,0
05/24/1968,20:57:26,-41.939,171.999,15.0,5.7,4458632
05/25/1968,11:52:58,40.179,143.29,31.8,6.1,0
05/28/1968,09:06:31,-30.786,-177.63,30.0,5.9,0
05/28/1968,13:27:19,-2.85,139.353,45.0,7.5,0
05/28/1968,22:30:00,52.215,172.763,20.5,5.7,0
05/30/1968,05:23:48,44.65,150.259,24.2,5.9,0
05/30/1968,19:42:26,-30.928,-177.397,35.0,6.4,0
06/01/1968,10:31:50,40.252,142.397,45.0,5.8,553273
06/02/1968,08:18:37,-8.076,158.673,35.0,5.7,0
06/03/1968,14:16:19,45.445,148.584,155.0,5.6,6378
06/07/1968,11:57:34,-1.916,120.094,35.0,6.7,71537
06/07/1968,21:30:55,-2.078,120.462,38.0,6.2,71537
06/08/1968,00:16:39,-8.74,157.558,15.0,5.7,0
06/08/1968,05:29:48,43.54,147.096,40.0,5.9,3800
06/08/1968,23:24:03,-48.946,31.122,15.0,6.2,0
06/10/1968,12:41:07,56.28,-161.493,186.1,5.7,45
06/12/1968,13:41:53,39.503,143.07,32.1,7.0,66195
06/12/1968,20:15:49,-0.591,132.909,35.0,5.7,7406
06/12/1968,21:57:42,39.362,142.955,27.5,6.3,110032
06/13/1968,11:56:24,39.235,143.187,30.0,5.6,0
06/13/1968,21:10:37,39.421,143.097,30.0,6.2,15826
06/14/1968,11:52:39,39.306,142.992,24.5,5.7,110032
06/14/1968,12:17:25,45.25,153.351,10.0,5.7,0
06/15/1968,05:59:05,26.88,126.514,140.0,5.6,10450
06/15/1968,07:08:49,5.591,-82.549,10.0,6.2,0
06/15/1968,11:27:33,51.633,159.325,30.0,5.7,0
06/16/1968,19:14:05,-53.827,8.766,10.0,5.9,0
06/17/1968,11:53:01,41.054,143.259,37.6,6.3,491
06/17/1968,18:09:37,-12.301,166.567,50.0,6.3,0
06/17/1968,18:57:30,38.745,143.918,25.0,6.4,0
06/19/1968,08:13:35,-5.61,-77.086,15.0,6.8,110040
06/19/1968,19:58:03,-44.054,-75.583,20.0,5.8,0
06/20/1968,02:38:37,-5.573,-77.184,15.0,5.7,110040
06/21/1968,00:26:08,-5.705,-77.258,15.0,5.7,145066
06/22/1968,01:12:33,40.406,143.767,18.2,6.1,0
06/25/1968,23:33:20,39.585,143.587,20.7,5.8,0
06/26/1968,10:23:51,42.037,142.897,45.0,5.8,175733
06/26/1968,15:40:31,-22.207,171.315,80.0,5.9,0
07/01/1968,10:45:12,35.999,139.348,60.6,6.1,192254444
07/02/1968,03:44:52,17.515,-100.273,57.9,6.4,1078047
07/02/1968,04:30:53,-29.915,-177.69,55.0,5.7,0
07/02/1968,18:40:10,-2.712,138.891,45.0,6.0,11633
07/05/1968,11:28:14,38.478,142.153,47.0,6.3,514551
07/06/1968,19:29:00,-6.477,133.887,55.0,5.8,0
07/10/1968,11:16:45,-36.772,78.413,15.0,6.0,0
07/10/1968,20:40:31,40.211,143.472,20.0,5.9,0
07/12/1968,00:44:37,39.554,143.238,21.8,6.0,0
07/12/1968,03:56:28,39.623,143.277,19.9,6.0,0
07/17/1968,05:24:15,-8.619,125.008,12.4,5.9,369026
07/19/1968,04:56:26,8.727,93.626,15.0,5.8,0
07/21/1968,06:09:42,-3.112,150.6,15.0,5.7,18000
07/22/1968,05:09:14,-54.73,1.5,10.0,6.0,0
07/22/1968,17:58:33,-20.154,169.011,38.4,5.6,230
07/23/1968,23:02:39,40.387,143.505,26.7,6.0,0
07/25/1968,07:23:07,-30.725,-178.217,45.0,7.3,0
07/25/1968,10:50:33,45.558,146.861,17.3,5.8,6378
07/27/1968,10:51:32,-19.188,176.024,15.0,5.7,0
07/28/1968,21:12:40,55.42,166.565,23.6,6.1,615
