Date,Time,Latitude,Longitude,Type,Depth,Depth Error,Depth Seismic Stations,Magnitude,Magnitude Type,Magnitude Error,Magnitude Seismic Stations,Azimuthal Gap,Horizontal Distance,Horizontal Error,Root Mean Square,population_impacted,geometry
05/11/1966,21:39:37,48.853,156.133,Earthquake,20.6,,,5.8,MW,,,,,,,0,POINT (156.133 48.853)
05/14/1966,17:03:54,34.023,138.983,Earthquake,10.0,,,5.7,MW,,,,,,,81207,POINT (138.983 34.023)
05/15/1966,14:46:08,51.41,-178.291,Earthquake,35.1,,,6.1,MW,,,,,,,0,POINT (-178.291 51.41)
05/16/1966,02:46:42,-6.974,129.352,Earthquake,201.1,,,5.7,MW,,,,,,,0,POINT (129.352 -6.974)
05/17/1966,16:58:16,-44.195,-75.478,Earthquake,19.5,,,5.6,MW,,,,,,,0,POINT (-75.478 -44.195)
05/18/1966,07:32:06,24.97,-109.085,Earthquake,20.0,,,5.9,MW,,,,,,,474049,POINT (-109.085 24.97)
05/19/1966,07:06:29,53.934,-164.122,Earthquake,32.3,,,6.0,MW,,,,,,,0,POINT (-164.122 53.934)
05/20/1966,09:14:45,13.901,146.481,Earthquake,25.0,,,6.1,MW,,,,,,,0,POINT (146.481 13.901)
05/20/1966,18:02:38,19.374,122.147,Earthquake,60.0,,,5.5,MW,,,,,,,27457,POINT (122.147 19.374)
05/23/1966,08:39:45,30.081,139.992,Earthquake,20.0,,,5.7,MW,,,,,,,0,POINT (139.992 30.081)
05/23/1966,14:22:32,13.894,146.41,Earthquake,25.0,,,5.7,MW,,,,,,,0,POINT (146.41 13.894)
05/25/1966,08:29:03,-6.384,131.044,Earthquake,65.0,,,5.7,MW,,,,,,,0,POINT (131.044 -6.384)
05/25/1966,12:07:07,-21.658,169.814,Earthquake,35.0,,,5.7,MW,,,,,,,0,POINT (169.814 -21.658)
05/25/1966,13:20:54,-52.772,160.124,Earthquake,10.0,,,6.1,MW,,,,,,,0,POINT (160.124 -52.772)
05/28/1966,00:03:59,24.274,122.631,Earthquake,50.0,,,5.8,MW,,,,,,,213743,POINT (122.631 24.274)
06/01/1966,11:47:33,-23.461,-174.657,Earthquake,15.0,,,5.8,MW,,,,,,,0,POINT (-174.657 -23.461)
06/02/1966,03:27:52,50.993,175.957,Earthquake,20.6,,,5.5,MW,,,,,,,0,POINT (175.957 50.993)
06/02/1966,07:08:05,-0.047,123.13,Earthquake,140.0,,,5.8,MW,,,,,,,1471385,POINT (123.13 -0.047)
06/04/1966,23:48:20,46.418,152.735,Earthquake,39.1,,,6.0,MW,,,,,,,0,POINT (152.735 46.418)
06/06/1966,01:45:43,-14.929,167.839,Earthquake,15.0,,,5.6,MW,,,,,,,14122,POINT (167.839 -14.929)
06/06/1966,07:46:17,36.421,71.224,Earthquake,215.6,,,6.6,MW,,,,,,,906641,POINT (71.224 36.421)
06/06/1966,20:47:10,9.528,126.505,Earthquake,25.0,,,6.0,MW,,,,,,,1330879,POINT (126.505 9.528)
06/07/1966,00:59:46,-14.828,-75.835,Earthquake,20.0,,,6.2,MW,,,,,,,1033279,POINT (-75.835 -14.828)
06/07/1966,11:44:52,24.328,122.66,Earthquake,35.0,,,5.6,MW,,,,,,,237979,POINT (122.66 24.328)
06/07/1966,13:59:36,11.323,139.593,Earthquake,35.0,,,6.8,MW,,,,,,,0,POINT (139.593 11.323)
06/09/1966,15:39:27,44.238,147.766,Earthquake,93.2,,,5.7,MW,,,,,,,7120,POINT (147.766 44.238)
06/11/1966,18:13:38,51.399,-178.35,Earthquake,35.0,,,5.6,MW,,,,,,,0,POINT (-178.35 51.399)
06/13/1966,07:33:13,-21.242,174.342,Earthquake,25.0,,,6.1,MW,,,,,,,0,POINT (174.342 -21.242)
06/13/1966,18:08:37,-12.191,167.132,Earthquake,241.6,,,6.7,MW,,,,,,,0,POINT (167.132 -12.191)
06/15/1966,00:59:50,-10.318,161.006,Earthquake,45.0,,,7.1,MW,,,,,,,0,POINT (161.006 -10.318)
06/15/1966,01:32:58,-10.061,161.149,Earthquake,45.0,,,6.8,MW,,,,,,,0,POINT (161.149 -10.061)
06/15/1966,06:13:54,-10.033,160.937,Earthquake,45.0,,,5.9,MW,,,,,,,0,POINT (160.937 -10.033)
06/15/1966,16:36:29,-10.172,160.85,Earthquake,45.0,,,5.7,MW,,,,,,,0,POINT (160.85 -10.172)
06/21/1966,00:43:17,-11.022,165.171,Earthquake,30.0,,,5.8,MW,,,,,,,2392,POINT (165.171 -11.022)
06/21/1966,23:06:31,50.164,157.767,Earthquake,45.5,,,5.5,MW,,,,,,,0,POINT (157.767 50.164)
06/22/1966,20:29:07,-7.24,124.583,Earthquake,531.8,,,7.0,MW,,,,,,,0,POINT (124.583 -7.24)
06/23/1966,05:01:43,43.726,140.19,Earthquake,225.0,,,5.6,MW,,,,,,,162869,POINT (140.19 43.726)
06/27/1966,10:41:09,29.504,80.845,Earthquake,25.9,,,6.0,MW,,,,,,,269343,POINT (80.845 29.504)
06/27/1966,10:49:49,29.543,80.915,Earthquake,25.0,,,5.7,MW,,,,,,,271259,POINT (80.915 29.543)
06/27/1966,10:59:19,29.706,80.935,Earthquake,25.0,,,6.3,MW,,,,,,,49599,POINT (80.935 29.706)
06/27/1966,21:47:11,-38.36,177.139,Earthquake,115.0,,,5.6,MW,,,,,,,289535,POINT (177.139 -38.36)
06/29/1966,21:46:57,-13.794,166.644,Earthquake,45.0,,,6.0,MW,,,,,,,1286,POINT (166.644 -13.794)
07/01/1966,05:50:40,24.739,122.414,Earthquake,112.5,,,6.4,MW,,,,,,,8019406,POINT (122.414 24.739)
07/04/1966,02:55:37,51.745,176.296,Earthquake,30.0,,,5.8,MW,,,,,,,0,POINT (176.296 51.745)
07/04/1966,18:33:40,51.826,179.778,Earthquake,15.0,,,6.8,MW,,,,,,,0,POINT (179.778 51.826)
07/05/1966,02:21:43,51.867,-179.88,Earthquake,15.0,,,5.8,MW,,,,,,,0,POINT (-179.88 51.867)
07/10/1966,16:12:44,24.303,125.186,Earthquake,35.6,,,6.1,MW,,,,,,,54197,POINT (125.186 24.303)
07/11/1966,22:45:56,-19.474,-173.254,Earthquake,25.0,,,6.0,MW,,,,,,,0,POINT (-173.254 -19.474)
07/12/1966,18:53:11,44.707,37.272,Earthquake,39.3,,,5.7,MW,,,,,,,1255212,POINT (37.272 44.707)
07/19/1966,01:40:56,56.241,164.754,Earthquake,15.0,,,6.4,MW,,,,,,,0,POINT (164.754 56.241)
07/19/1966,19:20:33,51.748,-173.478,Earthquake,29.7,,,5.6,MW,,,,,,,53,POINT (-173.478 51.748)
07/21/1966,18:30:16,-17.757,-178.55,Earthquake,594.4,,,6.4,MW,,,,,,,0,POINT (-178.55 -17.757)
07/22/1966,10:17:22,51.664,-173.677,Earthquake,31.3,,,5.7,MW,,,,,,,53,POINT (-173.677 51.664)
07/27/1966,04:49:01,-24.16,-70.082,Earthquake,33.5,,,5.8,MW,,,,,,,357505,POINT (-70.082 -24.16)
08/01/1966,19:09:56,29.937,68.778,Earthquake,20.2,,,6.0,MW,,,,,,,937654,POINT (68.778 29.937)
08/01/1966,20:30:58,29.906,68.681,Earthquake,25.0,,,6.2,MW,,,,,,,752654,POINT (68.681 29.906)
08/01/1966,21:03:02,29.988,68.588,Earthquake,25.0,,,6.9,MW,,,,,,,1102654,POINT (68.588 29.988)
08/05/1966,04:33:02,-10.987,162.767,Earthquake,35.0,,,5.7,MW,,,,,,,0,POINT (162.767 -10.987)
08/07/1966,02:13:04,50.513,-171.301,Earthquake,19.7,,,6.9,MW,,,,,,,0,POINT (-171.301 50.513)
08/07/1966,03:07:16,-10.692,161.237,Earthquake,35.0,,,5.6,MW,,,,,,,0,POINT (161.237 -10.692)
08/07/1966,17:36:12,31.0395,-113.7773333,Earthquake,6.0,31.61,13.0,6.35,ML,0.123,4.0,335.0,,99.0,0.6,63567,POINT (-113.7773333 31.0395)
08/08/1966,08:02:47,19.279,-108.27,Earthquake,30.0,,,6.0,MW,,,,,,,0,POINT (-108.27 19.279)
08/10/1966,05:01:10,-20.161,-175.228,Earthquake,98.8,,,6.0,MW,,,,,,,107485,POINT (-175.228 -20.161)
08/11/1966,23:25:39,-23.495,-175.808,Earthquake,35.0,,,5.9,MW,,,,,,,0,POINT (-175.808 -23.495)
08/12/1966,20:16:59,52.563,-161.63,Earthquake,17.2,,,5.8,MW,,,,,,,0,POINT (-161.63 52.563)
08/15/1966,02:15:32,28.565,78.961,Earthquake,27.0,,,5.6,MW,,,,,,,4532793,POINT (78.961 28.565)
08/15/1966,02:45:36,13.295,121.467,Earthquake,19.8,,,6.0,MW,,,,,,,17618153,POINT (121.467 13.295)
08/15/1966,10:20:40,3.487,64.014,Earthquake,10.0,,,6.0,MW,,,,,,,0,POINT (64.014 3.487)
08/16/1966,02:16:20,36.395,70.903,Earthquake,196.4,,,5.8,MW,,,,,,,906641,POINT (70.903 36.395)
08/16/1966,18:02:36,37.38,-114.157,Earthquake,10.0,,,5.7,MW,,,,,,,185139,POINT (-114.157 37.38)
08/16/1966,19:45:38,-21.343,171.484,Earthquake,15.0,,,6.2,MW,,,,,,,0,POINT (171.484 -21.343)
08/17/1966,19:54:10,-5.026,125.119,Earthquake,540.0,,,5.7,MW,,,,,,,0,POINT (125.119 -5.026)
08/17/1966,20:58:39,52.156,175.053,Earthquake,41.9,,,5.6,MW,,,,,,,0,POINT (175.053 52.156)
08/18/1966,10:33:16,14.478,-91.84,Earthquake,68.4,,,5.8,MW,,,,,,,1350559,POINT (-91.84 14.478)
08/18/1966,14:34:02,-0.111,125.071,Earthquake,55.0,,,6.1,MW,,,,,,,10353,POINT (125.071 -0.111)
08/18/1966,14:37:55,-0.007,125.026,Earthquake,32.5,,,6.0,MW,,,,,,,11008,POINT (125.026 -0.007)
08/19/1966,12:22:12,39.235,41.572,Earthquake,24.7,,,6.8,MW,,,,,,,2207504,POINT (41.572 39.235)
08/20/1966,07:43:29,-3.195,-77.166,Earthquake,113.3,,,5.7,MW,,,,,,,685,POINT (-77.166 -3.195)
08/20/1966,09:32:32,42.981,140.708,Earthquake,159.4,,,5.8,MW,,,,,,,5569163,POINT (140.708 42.981)
08/20/1966,11:59:13,39.438,41.094,Earthquake,25.0,,,6.2,MW,,,,,,,2285941,POINT (41.094 39.438)
08/20/1966,22:55:02,-23.734,-175.678,Earthquake,35.0,,,6.1,MW,,,,,,,0,POINT (-175.678 -23.734)
08/21/1966,05:00:25,8.48,126.645,Earthquake,35.0,,,6.0,MW,,,,,,,2009871,POINT (126.645 8.48)
08/22/1966,17:02:06,-1.741,134.06,Earthquake,25.0,,,5.9,MW,,,,,,,154854,POINT (134.06 -1.741)
08/22/1966,17:42:09,-22.499,170.742,Earthquake,20.0,,,6.3,MW,,,,,,,0,POINT (170.742 -22.499)
08/23/1966,18:22:16,23.873,123.228,Earthquake,25.0,,,5.7,MW,,,,,,,1843,POINT (123.228 23.873)
08/26/1966,00:51:52,-27.693,-177.185,Earthquake,55.0,,,5.8,MW,,,,,,,0,POINT (-177.185 -27.693)
08/26/1966,09:06:50,-22.128,170.04,Earthquake,10.0,,,6.0,MW,,,,,,,0,POINT (170.04 -22.128)
08/28/1966,07:29:42,-36.094,178.575,Earthquake,170.0,,,5.7,MW,,,,,,,0,POINT (178.575 -36.094)
08/30/1966,20:20:54,61.197,-147.781,Earthquake,29.6,,,5.6,MW,,,,,,,22342,POINT (-147.781 61.197)
09/08/1966,21:15:56,2.388,128.49,Earthquake,115.0,,,7.7,MW,,,,,,,36038,POINT (128.49 2.388)
09/08/1966,21:55:41,45.401,150.549,Earthquake,35.0,,,5.6,MW,,,,,,,0,POINT (150.549 45.401)
09/11/1966,17:38:05,6.761,-72.976,Earthquake,161.1,,,5.9,MW,,,,,,,4340448,POINT (-72.976 6.761)
09/12/1966,11:29:37,-22.987,170.75,Earthquake,15.0,,,6.3,MW,,,,,,,0,POINT (170.75 -22.987)
09/12/1966,16:41:04,39.385,-120.252,Earthquake,10.0,,,5.9,MW,,,,,,,691316,POINT (-120.252 39.385)
09/14/1966,23:18:42,-60.244,-27.199,Earthquake,20.0,,,6.7,MW,,,,,,,0,POINT (-27.199 -60.244)
09/15/1966,11:51:56,-60.256,-26.922,Earthquake,20.0,,,6.2,MW,,,,,,,0,POINT (-26.922 -60.256)
09/15/1966,17:10:47,22.924,121.507,Earthquake,30.0,,,6.2,MW,,,,,,,479230,POINT (121.507 22.924)
09/18/1966,20:43:56,27.775,54.227,Earthquake,20.0,,,5.7,MW,,,,,,,405654,POINT (54.227 27.775)
09/25/1966,06:02:29,18.261,-100.985,Earthquake,80.3,,,6.0,MW,,,,,,,236690,POINT (-100.985 18.261)
09/26/1966,05:10:57,27.419,92.576,Earthquake,14.4,,,5.9,MW,,,,,,,24641,POINT (92.576 27.419)
09/28/1966,14:00:24,27.412,100.103,Earthquake,20.0,,,6.3,MW,,,,,,,1478499,POINT (100.103 27.412)
10/07/1966,15:55:10,-21.558,170.596,Earthquake,150.0,,,6.9,MW,,,,,,,0,POINT (170.596 -21.558)
10/07/1966,20:55:57,61.58,-150.126,Earthquake,55.0,,,5.6,MW,,,,,,,318512,POINT (-150.126 61.58)
10/08/1966,00:12:17,-16.654,-177.279,Earthquake,15.0,,,6.1,MW,,,,,,,0,POINT (-177.279 -16.654)
10/11/1966,06:25:55,-60.354,-26.485,Earthquake,20.0,,,6.1,MW,,,,,,,0,POINT (-26.485 -60.354)
10/12/1966,00:06:38,-11.793,121.601,Earthquake,20.0,,,6.0,MW,,,,,,,0,POINT (121.601 -11.793)
10/12/1966,04:22:17,-31.241,-177.747,Earthquake,25.0,,,5.8,MW,,,,,,,0,POINT (-177.747 -31.241)
10/16/1966,09:13:28,29.734,142.669,Earthquake,15.0,,,5.7,MW,,,,,,,0,POINT (142.669 29.734)
10/16/1966,12:55:32,-56.111,-27.62,Earthquake,100.0,,,5.7,MW,,,,,,,0,POINT (-27.62 -56.111)
10/17/1966,21:42:00,-10.665,-78.228,Earthquake,40.0,,,8.1,MW,,,,,,,66851,POINT (-78.228 -10.665)
10/19/1966,08:01:34,-1.571,-15.611,Earthquake,15.0,,,7.0,MW,,,,,,,0,POINT (-15.611 -1.571)
10/26/1966,18:28:55,-18.319,167.58,Earthquake,35.0,,,5.7,MW,,,,,,,0,POINT (167.58 -18.319)
10/27/1966,14:21:03,22.232,145.978,Earthquake,10.0,,,6.7,MW,,,,,,,0,POINT (145.978 22.232)
10/29/1966,02:39:29,38.796,21.242,Earthquake,25.0,,,5.9,MW,,,,,,,12196842,POINT (21.242 38.796)
11/03/1966,16:24:33,19.102,-67.878,Earthquake,26.5,,,6.0,MW,,,,,,,201200,POINT (-67.878 19.102)
11/05/1966,12:45:14,-15.37,-175.109,Earthquake,15.0,,,6.4,MW,,,,,,,527,POINT (-175.109 -15.37)
11/10/1966,03:02:34,-31.973,-68.301,Earthquake,113.0,,,6.1,MW,,,,,,,1266555,POINT (-68.301 -31.973)
11/11/1966,15:31:05,52.141,-169.158,Earthquake,29.2,,,5.6,MW,,,,,,,0,POINT (-169.158 52.141)
11/12/1966,11:50:33,-23.822,-67.863,Earthquake,135.0,,,5.6,MW,,,,,,,3380,POINT (-67.863 -23.822)
11/12/1966,12:49:44,41.746,144.389,Earthquake,32.5,,,6.0,MW,,,,,,,1156,POINT (144.389 41.746)
11/12/1966,18:45:03,-15.681,167.258,Earthquake,35.0,,,6.3,MW,,,,,,,15580,POINT (167.258 -15.681)
11/13/1966,02:51:54,17.042,-61.885,Earthquake,79.4,,,5.6,MW,,,,,,,826620,POINT (-61.885 17.042)
11/22/1966,06:29:54,48.019,146.857,Earthquake,460.0,,,5.9,MW,,,,,,,0,POINT (146.857 48.019)
11/22/1966,07:01:12,-57.964,-25.518,Earthquake,35.0,,,5.8,MW,,,,,,,0,POINT (-25.518 -57.964)
11/23/1966,02:19:13,-14.851,167.051,Earthquake,35.0,,,5.9,MW,,,,,,,13732,POINT (167.051 -14.851)
11/26/1966,02:18:19,-25.563,-70.497,Earthquake,51.8,,,5.7,MW,,,,,,,23536,POINT (-70.497 -25.563)
11/28/1966,07:32:53,6.6,-82.746,Earthquake,16.7,,,5.6,MW,,,,,,,0,POINT (-82.746 6.6)
12/01/1966,04:56:59,-13.954,167.045,Earthquake,125.0,,,6.8,MW,,,,,,,1286,POINT (167.045 -13.954)
12/02/1966,09:31:18,3.251,128.174,Earthquake,75.0,,,5.7,MW,,,,,,,0,POINT (128.174 3.251)
12/07/1966,17:17:43,44.475,151.655,Earthquake,15.0,,,5.9,MW,,,,,,,0,POINT (151.655 44.475)
12/10/1966,13:06:35,14.351,-91.963,Earthquake,70.0,,,5.7,MW,,,,,,,1249164,POINT (-91.963 14.351)
12/10/1966,18:08:15,-3.424,145.703,Earthquake,25.0,,,6.3,MW,,,,,,,0,POINT (145.703 -3.424)
12/14/1966,21:07:53,-4.928,144.05,Earthquake,65.0,,,6.3,MW,,,,,,,6942839,POINT (144.05 -4.928)
12/15/1966,02:08:05,21.487,94.322,Earthquake,94.3,,,5.7,MW,,,,,,,242808,POINT (94.322 21.487)
12/16/1966,20:52:18,29.535,80.823,Earthquake,20.0,,,5.7,MW,,,,,,,261043,POINT (80.823 29.535)
12/20/1966,12:26:55,-26.123,-63.152,Earthquake,578.0,,,6.3,MW,,,,,,,30041,POINT (-63.152 -26.123)
12/20/1966,15:30:01,37.3021667,-116.4083333,Nuclear Explosion,1.2,31.61,16.0,5.62,ML,0.245,10.0,261.0,1.476,99.0,0.86,2247,POINT (-116.4083333 37.3021667)
12/21/1966,08:51:59,-19.98,169.834,Earthquake,230.0,,,6.3,MW,,,,,,,230,POINT (169.834 -19.98)
12/23/1966,15:50:21,-7.039,148.256,Earthquake,30.0,,,6.6,MW,,,,,,,42631,POINT (148.256 -7.039)
12/27/1966,01:22:18,37.126,141.202,Earthquake,55.3,,,5.6,MW,,,,,,,2085725,POINT (141.202 37.126)
12/28/1966,08:18:07,-25.494,-70.55,Earthquake,25.0,,,7.7,MW,,,,,,,22957,POINT (-70.55 -25.494)
12/29/1966,22:16:21,-32.838,-111.783,Earthquake,10.0,,,5.6,MW,,,,,,,0,POINT (-111.783 -32.838)
12/31/1966,18:23:09,-12.091,166.552,Earthquake,55.0,,,7.8,MW,,,,,,,0,POINT (166.552 -12.091)
12/31/1966,22:15:19,-12.326,166.491,Earthquake,35.0,,,7.1,MW,,,,,,,0,POINT (166.491 -12.326)
01/01/1967,07:05:51,-15.237,-173.608,Earthquake,30.0,,,6.5,MW,,,,,,,759,POINT (-173.608 -15.237)
01/01/1967,21:59:00,-11.2,165.416,Earthquake,30.0,,,5.9,MW,,,,,,,2978,POINT (165.416 -11.2)
01/02/1967,09:47:54,-10.187,28.424,Earthquake,29.1,,,5.6,MW,,,,,,,1255310,POINT (28.424 -10.187)
01/02/1967,20:00:00,-12.347,166.221,Earthquake,30.0,,,6.0,MW,,,,,,,0,POINT (166.221 -12.347)
01/03/1967,05:35:49,-11.093,165.668,Earthquake,30.0,,,6.1,MW,,,,,,,2978,POINT (165.668 -11.093)
01/03/1967,11:05:17,-11.112,165.536,Earthquake,30.0,,,5.6,MW,,,,,,,2978,POINT (165.536 -11.112)
01/03/1967,21:23:23,-12.376,166.473,Earthquake,30.0,,,5.8,MW,,,,,,,0,POINT (166.473 -12.376)
01/04/1967,03:41:37,20.318,120.114,Earthquake,21.6,,,5.6,MW,,,,,,,0,POINT (120.114 20.318)
01/04/1967,20:16:00,10.881,-62.33,Earthquake,92.6,,,5.5,MW,,,,,,,100925,POINT (-62.33 10.881)
01/05/1967,00:14:41,48.168,103.036,Earthquake,13.2,,,7.0,MW,,,,,,,11320,POINT (103.036 48.168)
01/05/1967,00:42:12,48.477,103.021,Earthquake,17.5,,,5.8,MW,,,,,,,98186,POINT (103.021 48.477)
01/05/1967,23:58:20,48.04,103.013,Earthquake,17.5,,,5.9,MW,,,,,,,19731,POINT (103.013 48.04)
01/06/1967,00:04:06,41.878,143.482,Earthquake,39.3,,,5.9,MW,,,,,,,65068,POINT (143.482 41.878)
01/06/1967,10:03:05,-1.461,126.477,Earthquake,30.0,,,5.6,MW,,,,,,,0,POINT (126.477 -1.461)
01/07/1967,00:27:24,-48.873,112.803,Earthquake,15.0,,,6.0,MW,,,,,,,0,POINT (112.803 -48.873)
01/07/1967,13:34:46,11.854,142.866,Earthquake,15.0,,,5.7,MW,,,,,,,0,POINT (142.866 11.854)
01/11/1967,05:54:03,-0.149,120.033,Earthquake,35.0,,,5.7,MW,,,,,,,335297,POINT (120.033 -0.149)
01/11/1967,11:20:48,33.989,45.738,Earthquake,35.0,,,6.1,MW,,,,,,,882101,POINT (45.738 33.989)
01/13/1967,13:48:14,-10.515,161.406,Earthquake,40.0,,,6.2,MW,,,,,,,0,POINT (161.406 -10.515)
01/16/1967,14:26:29,-11.248,165.623,Earthquake,30.0,,,6.0,MW,,,,,,,2978,POINT (165.623 -11.248)
01/17/1967,01:07:55,-27.335,-63.204,Earthquake,590.9,,,6.2,MW,,,,,,,74634,POINT (-63.204 -27.335)
01/17/1967,11:59:33,38.244,142.152,Earthquake,45.8,,,6.6,MW,,,,,,,469376,POINT (142.152 38.244)
01/18/1967,05:34:37,56.564,120.947,Earthquake,25.0,,,5.5,MW,,,,,,,2940,POINT (120.947 56.564)
01/18/1967,08:18:23,52.565,-168.501,Earthquake,26.0,,,5.9,MW,,,,,,,0,POINT (-168.501 52.565)
01/19/1967,12:38:31,-11.903,166.494,Earthquake,140.0,,,5.9,MW,,,,,,,0,POINT (166.494 -11.903)
01/20/1967,01:57:23,48.105,103.064,Earthquake,20.0,,,6.4,MW,,,,,,,11320,POINT (103.064 48.105)
01/21/1967,02:54:04,-49.917,-114.881,Earthquake,25.0,,,6.3,MW,,,,,,,0,POINT (-114.881 -49.917)
01/23/1967,20:25:40,19.973,-109.129,Earthquake,30.0,,,6.0,MW,,,,,,,0,POINT (-109.129 19.973)
01/24/1967,03:05:40,41.5,142.2,Earthquake,68.0,,,5.7,MW,,,,,,,167988,POINT (142.2 41.5)
01/24/1967,09:29:11,-0.922,-21.081,Earthquake,10.0,,,6.5,MW,,,,,,,0,POINT (-21.081 -0.922)
01/25/1967,01:50:20,36.715,71.625,Earthquake,273.2,,,6.0,MW,,,,,,,915892,POINT (71.625 36.715)
01/28/1967,13:53:00,52.45,-169.603,Earthquake,35.0,,,6.8,MW,,,,,,,0,POINT (-169.603 52.45)
01/28/1967,16:31:23,52.288,-169.353,Earthquake,35.0,,,5.6,MW,,,,,,,0,POINT (-169.353 52.288)
01/28/1967,17:42:02,52.242,-169.468,Earthquake,39.9,,,5.8,MW,,,,,,,0,POINT (-169.468 52.242)
01/30/1967,21:05:30,26.107,96.115,Earthquake,25.0,,,5.6,MW,,,,,,,35998,POINT (96.115 26.107)
01/31/1967,13:37:32,2.619,-84.363,Earthquake,10.0,,,5.6,MW,,,,,,,0,POINT (-84.363 2.619)
02/02/1967,06:25:49,-57.94,-25.663,Earthquake,65.0,,,6.1,MW,,,,,,,0,POINT (-25.663 -57.94)
02/03/1967,12:48:09,-5.542,110.478,Earthquake,550.0,,,5.6,MW,,,,,,,0,POINT (110.478 -5.542)
02/07/1967,14:53:14,56.521,-157.326,Earthquake,62.0,,,5.7,MW,,,,,,,166,POINT (-157.326 56.521)
02/09/1967,15:24:49,2.849,-74.798,Earthquake,55.0,,,7.0,MW,,,,,,,994218,POINT (-74.798 2.849)
02/13/1967,23:14:24,52.812,-34.14,Earthquake,10.0,,,7.0,MW,,,,,,,0,POINT (-34.14 52.812)
02/14/1967,01:36:08,13.555,96.463,Earthquake,30.0,,,6.8,MW,,,,,,,0,POINT (96.463 13.555)
02/14/1967,05:02:39,-13.303,171.408,Earthquake,630.0,,,5.8,MW,,,,,,,0,POINT (171.408 -13.303)
02/15/1967,16:11:12,-9.163,-71.274,Earthquake,600.4,,,7.0,MW,,,,,,,17101,POINT (-71.274 -9.163)
02/17/1967,10:10:52,-23.878,-175.078,Earthquake,15.0,,,6.5,MW,,,,,,,0,POINT (-175.078 -23.878)
02/18/1967,02:39:20,-5.873,153.267,Earthquake,35.0,,,5.6,MW,,,,,,,0,POINT (153.267 -5.873)
02/19/1967,22:14:36,-8.965,113.017,Earthquake,80.0,,,6.3,MW,,,,,,,48704,POINT (113.017 -8.965)
02/19/1967,23:28:29,-0.072,124.213,Earthquake,95.0,,,5.9,MW,,,,,,,127202,POINT (124.213 -0.072)
02/20/1967,15:18:41,33.617,75.333,Earthquake,20.0,,,5.5,MW,,,,,,,1942912,POINT (75.333 33.617)
02/22/1967,18:26:48,-19.516,169.216,Earthquake,90.6,,,5.8,MW,,,,,,,1030,POINT (169.216 -19.516)
02/23/1967,20:38:59,26.184,128.611,Earthquake,31.9,,,6.0,MW,,,,,,,1316567,POINT (128.611 26.184)
02/25/1967,11:20:50,-0.077,123.947,Earthquake,75.0,,,5.9,MW,,,,,,,126923,POINT (123.947 -0.077)
02/25/1967,11:38:45,-0.114,123.969,Earthquake,80.0,,,5.9,MW,,,,,,,10629,POINT (123.969 -0.114)
02/28/1967,09:37:20,32.608,141.649,Earthquake,25.0,,,6.0,MW,,,,,,,0,POINT (141.649 32.608)
03/02/1967,02:47:33,-0.214,-78.595,Earthquake,118.9,,,6.0,MW,,,,,,,3302157,POINT (-78.595 -0.214)
03/04/1967,05:09:25,21.398,121.823,Earthquake,131.1,,,5.7,MW,,,,,,,31694,POINT (121.823 21.398)
03/04/1967,06:16:24,-18.558,-175.286,Earthquake,226.7,,,5.7,MW,,,,,,,0,POINT (-175.286 -18.558)
03/04/1967,17:58:06,39.1,24.684,Earthquake,15.0,,,6.6,MW,,,,,,,28072,POINT (24.684 39.1)
03/09/1967,06:58:36,-10.617,166.198,Earthquake,15.0,,,5.9,MW,,,,,,,2978,POINT (166.198 -10.617)
03/09/1967,18:02:42,-10.622,166.333,Earthquake,15.0,,,5.9,MW,,,,,,,2978,POINT (166.333 -10.622)
03/11/1967,08:33:29,-10.821,166.388,Earthquake,55.0,,,5.9,MW,,,,,,,2978,POINT (166.388 -10.821)
03/11/1967,14:45:01,19.263,-95.801,Earthquake,28.7,,,5.9,MW,,,,,,,625464,POINT (-95.801 19.263)
03/13/1967,16:06:53,-40.17,-74.722,Earthquake,20.0,,,5.7,MW,,,,,,,805,POINT (-74.722 -40.17)
03/13/1967,19:22:19,19.581,38.874,Earthquake,20.0,,,5.6,MW,,,,,,,0,POINT (38.874 19.581)
03/14/1967,06:58:05,28.463,94.248,Earthquake,16.9,,,5.7,MW,,,,,,,19311,POINT (94.248 28.463)
03/17/1967,11:24:47,-3.575,150.909,Earthquake,25.0,,,6.2,MW,,,,,,,0,POINT (150.909 -3.575)
03/18/1967,19:15:37,-6.075,146.354,Earthquake,110.0,,,5.7,MW,,,,,,,15479,POINT (146.354 -6.075)
03/19/1967,01:10:51,-6.727,129.744,Earthquake,97.7,,,6.2,MW,,,,,,,0,POINT (129.744 -6.727)
03/19/1967,04:01:41,45.527,151.188,Earthquake,40.0,,,6.7,MW,,,,,,,0,POINT (151.188 45.527)
03/20/1967,13:31:35,45.672,151.301,Earthquake,35.0,,,5.8,MW,,,,,,,0,POINT (151.301 45.672)
03/20/1967,13:40:53,45.438,151.511,Earthquake,34.5,,,5.7,MW,,,,,,,0,POINT (151.511 45.438)
03/24/1967,09:00:20,-5.972,112.225,Earthquake,598.0,,,6.7,MW,,,,,,,0,POINT (112.225 -5.972)
03/25/1967,22:47:59,45.201,151.551,Earthquake,30.4,,,5.9,MW,,,,,,,0,POINT (151.551 45.201)
03/26/1967,22:39:03,-9.182,148.623,Earthquake,20.0,,,5.7,MW,,,,,,,108765,POINT (148.623 -9.182)
