Date	Time	Latitude	Longitude	Depth	Magnitude	population_impacted	Magnitude_log	Depth_log	population_impacted_log	Depth_inverse	Depth_inverse_log	cluster_kmeans	cluster_dbscan	dangerosite_kmeans	dangerosite_dbscan
12/13/1965	10:52:11	44.688	149.939	29.2	6.0	0	1.9459101490553132	3.407841924380824	0.0	0.033112582781456956	0.03257617043461272	0	0	faible	faible
12/13/1965	14:46:12	44.757	150.195	23.1	5.6	0	1.8870696490323797	3.1822118404966093	0.0	0.04149377593360996	0.04065600564112889	0	0	faible	faible
12/15/1965	19:19:49	-56.722	-141.439	15.0	5.8	0	1.916922612182061	2.772588722239781	0.0	0.0625	0.06062462181643484	0	0	faible	faible
12/15/1965	23:05:25	7.65	-81.913	25.0	6.3	106113	1.9878743481543455	3.258096538021482	11.572269266886941	0.038461538461538464	0.03774032798284703	2	1	elevee	elevee
12/22/1965	00:28:51	52.293	160.356	26.9	5.8	0	1.916922612182061	3.32862668882732	0.0	0.03584229390681004	0.035214906291066536	0	0	faible	faible
12/22/1965	19:41:24	58.335	-153.303	52.4	6.1	6572	1.9600947840472698	3.977810745966149	8.790725628263576	0.018726591760299626	0.01855340789574779	2	1	elevee	elevee
12/23/1965	20:47:38	60.481	-140.766	20.1	5.6	0	1.8870696490323797	3.0492730404820207	0.0	0.04739336492890995	0.04630456804168632	0	0	faible	faible
12/25/1965	02:57:59	-18.096	-178.979	621.8	6.2	0	1.9740810260220096	6.434225439959843	0.0	0.0016056518946692359	0.001604364213859621	0	0	faible	faible
12/26/1965	03:53:12	-5.201	151.583	80.1	5.9	62309	1.9315214116032138	4.395682961121367	11.039877205538268	0.012330456226880395	0.0122550553370153	2	1	elevee	elevee
12/28/1965	20:32:27	27.863	141.992	45.0	5.8	3022	1.916922612182061	3.828641396489095	8.014004994779459	0.021739130434782608	0.021506205220963585	2	1	elevee	elevee
12/30/1965	02:06:35	54.21	-164.476	35.0	5.6	1646	1.8870696490323797	3.58351893845611	7.4067107301776405	0.027777777777777776	0.02739897418811444	2	1	elevee	elevee
12/30/1965	06:16:04	-16.673	-71.111	100.0	5.8	1485299	1.916922612182061	4.61512051684126	14.211127330017623	0.009900990099009901	0.00985229644301163	1	1	moderee	elevee
01/05/1966	17:21:29	13.248	95.42	25.0	5.8	0	1.916922612182061	3.258096538021482	0.0	0.038461538461538464	0.03774032798284703	0	0	faible	faible
01/11/1966	03:10:54	0.586	120.141	35.0	5.9	0	1.9315214116032138	3.58351893845611	0.0	0.027777777777777776	0.02739897418811444	0	0	faible	faible
01/11/1966	14:16:32	33.675	137.244	15.0	6.0	80105	1.9459101490553132	2.772588722239781	11.29110603661815	0.0625	0.06062462181643484	2	1	elevee	elevee
01/13/1966	10:41:14	52.829	172.048	22.5	5.7	0	1.9021075263969205	3.157000421150113	0.0	0.0425531914893617	0.041672696400568025	0	0	faible	faible
01/16/1966	09:11:51	52.764	172.058	22.5	5.8	0	1.916922612182061	3.157000421150113	0.0	0.0425531914893617	0.041672696400568025	0	0	faible	faible
01/20/1966	01:44:47	37.883	138.151	10.0	5.8	2782761	1.916922612182061	2.3978952727983707	14.838954517627192	0.09090909090909091	0.08701137698962977	1	9	moderee	
01/22/1966	14:27:09	55.956	-153.942	20.0	6.2	0	1.9740810260220096	3.044522437723423	0.0	0.047619047619047616	0.04652001563489285	0	0	faible	faible
01/24/1966	07:23:10	30.013	69.606	10.0	5.8	1587618	1.916922612182061	2.3978952727983707	14.277745967569498	0.09090909090909091	0.08701137698962977	1	9	moderee	
01/26/1966	01:00:14	-59.548	-26.465	60.0	5.6	0	1.8870696490323797	4.110873864173311	0.0	0.01639344262295082	0.016260520871780308	0	0	faible	faible
01/28/1966	05:42:17	-17.114	168.559	10.0	6.0	260091	1.9459101490553132	2.3978952727983707	12.468790693562724	0.09090909090909091	0.08701137698962977	1	1	moderee	elevee
01/28/1966	22:38:14	51.514	157.119	115.6	5.6	2183	1.8870696490323797	4.758749273916392	7.688913336864796	0.008576329331046312	0.008539761548134543	2	1	elevee	elevee
01/31/1966	14:01:24	-24.837	-64.413	25.0	5.7	324077	1.9021075263969205	3.258096538021482	12.688739506541806	0.038461538461538464	0.03774032798284703	1	1	moderee	elevee
02/03/1966	05:48:11	0.211	123.555	158.6	5.7	1471661	1.9021075263969205	5.072670685015709	14.201902932339133	0.006265664160401003	0.006246116496952908	1	1	moderee	elevee
02/03/1966	11:58:36	16.709	119.973	61.1	5.7	1414595974	1.9021075263969205	4.128745988939433	21.070109797234814	0.01610305958132045	0.01597478060773439	1	-1	moderee	anomalie
02/03/1966	17:57:42	24.13	121.966	25.0	5.8	808092	1.916922612182061	3.258096538021482	13.60243242988975	0.038461538461538464	0.03774032798284703	1	1	moderee	elevee
02/04/1966	10:39:12	-15.899	167.914	180.0	6.4	231656	2.0014800002101243	5.198497031265826	12.353013108389534	0.0055248618784530384	0.0055096558109696036	1	1	moderee	elevee
02/05/1966	02:01:45	39.093	21.777	10.0	6.2	12622538	1.9740810260220096	2.3978952727983707	16.35099458343117	0.09090909090909091	0.08701137698962977	1	-1	moderee	anomalie
02/05/1966	15:12:31	26.246	103.187	10.0	6.4	797600	2.0014800002101243	2.3978952727983707	13.589363751390264	0.09090909090909091	0.08701137698962977	1	10	moderee	
02/05/1966	16:16:05	50.023	155.506	119.4	5.9	2507	1.9315214116032138	4.79081953287472	7.827240901752812	0.00830564784053156	0.008271345750677223	2	1	elevee	elevee
02/07/1966	04:26:13	29.956	69.761	10.0	6.5	887618	2.0149030205422647	2.3978952727983707	13.696297875850226	0.09090909090909091	0.08701137698962977	1	10	moderee	
02/07/1966	23:06:36	30.276	70.041	10.0	6.5	1171111	2.0149030205422647	2.3978952727983707	13.973464282754266	0.09090909090909091	0.08701137698962977	1	10	moderee	
02/09/1966	04:40:32	-56.79	-25.965	40.0	6.3	0	1.9878743481543455	3.713572066704308	0.0	0.024390243902439025	0.024097551579060503	0	0	faible	faible
02/09/1966	07:18:50	-9.851	116.376	45.0	5.8	0	1.916922612182061	3.828641396489095	0.0	0.021739130434782608	0.021506205220963585	0	0	faible	faible
02/10/1966	05:29:15	31.193	142.001	35.0	5.8	0	1.916922612182061	3.58351893845611	0.0	0.027777777777777776	0.02739897418811444	0	0	faible	faible
02/10/1966	14:21:13	20.711	146.163	45.7	6.5	0	2.0149030205422647	3.8437441646748516	0.0	0.021413276231263382	0.021187233219443904	0	0	faible	faible
02/13/1966	06:36:01	-6.561	132.642	35.0	6.0	400	1.9459101490553132	3.58351893845611	5.993961427306569	0.027777777777777776	0.02739897418811444	2	1	elevee	elevee
02/13/1966	10:44:40	26.12	103.222	10.0	5.9	6806800	1.9315214116032138	2.3978952727983707	15.73343281739132	0.09090909090909091	0.08701137698962977	1	1	moderee	elevee
02/16/1966	03:18:29	-17.67	168.021	35.0	6.6	44139	2.028148247292285	3.58351893845611	10.695121679810727	0.027777777777777776	0.02739897418811444	2	1	elevee	elevee
02/17/1966	11:48:00	-32.265	78.866	15.0	6.6	0	2.028148247292285	2.772588722239781	0.0	0.0625	0.06062462181643484	0	0	faible	faible
02/17/1966	12:42:59	-32.233	78.999	15.0	5.7	0	1.9021075263969205	2.772588722239781	0.0	0.0625	0.06062462181643484	0	0	faible	faible
02/18/1966	06:59:04	6.709	123.842	35.0	5.9	5451359	1.9315214116032138	3.58351893845611	15.511375676793582	0.027777777777777776	0.02739897418811444	1	1	moderee	elevee
02/21/1966	00:22:29	-55.495	-27.079	15.0	6.0	0	1.9459101490553132	2.772588722239781	0.0	0.0625	0.06062462181643484	0	0	faible	faible
02/21/1966	13:18:50	26.14	125.744	120.0	5.6	0	1.8870696490323797	4.795790545596741	0.0	0.008264462809917356	0.00823049913651547	0	0	faible	faible
02/22/1966	05:02:39	-5.388	151.592	35.0	6.9	62309	2.066862759472976	3.58351893845611	11.039877205538268	0.027777777777777776	0.02739897418811444	2	1	elevee	elevee
02/25/1966	22:50:48	-15.404	-172.843	20.0	6.0	0	1.9459101490553132	3.044522437723423	0.0	0.047619047619047616	0.04652001563489285	0	0	faible	faible
02/26/1966	00:33:50	52.55	173.462	35.0	5.6	0	1.8870696490323797	3.58351893845611	0.0	0.027777777777777776	0.02739897418811444	0	0	faible	faible
02/28/1966	02:02:13	43.691	139.738	217.6	5.6	8078	1.8870696490323797	5.387243575742438	8.997023381479709	0.004574565416285453	0.004564133892937381	2	1	elevee	elevee
02/28/1966	13:35:42	29.244	130.344	45.0	6.0	756	1.9459101490553132	3.828641396489095	6.6293632534374485	0.021739130434782608	0.021506205220963585	2	1	elevee	elevee
02/28/1966	21:38:54	-25.983	-70.328	64.7	5.7	37244	1.9021075263969205	4.185098925490565	10.525272986610377	0.015220700152207	0.015106027431013205	2	1	elevee	elevee
03/03/1966	03:25:29	48.256	154.425	45.8	5.8	0	1.916922612182061	3.845883202923601	0.0	0.021367521367521368	0.02114243657380924	0	0	faible	faible
03/04/1966	23:58:56	-38.747	178.061	30.0	5.9	82526	1.9315214116032138	3.4339872044851463	11.320880791508008	0.03225806451612903	0.0317486983145803	2	1	elevee	elevee
03/06/1966	02:10:56	31.525	80.487	20.0	6.7	8454	2.0412203288596382	3.044522437723423	9.042513261332681	0.047619047619047616	0.04652001563489285	2	1	elevee	elevee
03/06/1966	02:15:56	31.422	80.554	20.0	6.3	8454	1.9878743481543455	3.044522437723423	9.042513261332681	0.047619047619047616	0.04652001563489285	2	1	elevee	elevee
03/07/1966	21:29:19	37.156	114.875	25.0	6.5	21447590	2.0149030205422647	3.258096538021482	16.88112288933901	0.038461538461538464	0.03774032798284703	1	1	moderee	elevee
03/08/1966	01:13:43	-13.696	166.555	35.0	6.2	1286	1.9740810260220096	3.58351893845611	7.160069207596127	0.027777777777777776	0.02739897418811444	2	1	elevee	elevee
03/08/1966	05:41:06	1.903	126.334	35.0	6.2	0	1.9740810260220096	3.58351893845611	0.0	0.027777777777777776	0.02739897418811444	0	0	faible	faible
03/08/1966	06:00:07	1.742	126.337	35.0	5.6	0	1.8870696490323797	3.58351893845611	0.0	0.027777777777777776	0.02739897418811444	0	0	faible	faible
03/08/1966	20:46:12	-19.991	-68.842	108.6	5.8	309008	1.916922612182061	4.696837374513915	12.641125681669315	0.009124087591240877	0.009082714574319266	1	1	moderee	elevee
03/12/1966	16:31:20	24.122	122.583	30.0	7.5	137671	2.1400661634962708	3.4339872044851463	11.832629323444747	0.03225806451612903	0.0317486983145803	2	-1	elevee	anomalie
03/17/1966	15:50:33	-21.149	-179.093	625.0	6.7	0	2.0412203288596382	6.439350371100098	0.0	0.001597444089456869	0.0015961695328221693	0	0	faible	faible
03/19/1966	17:16:39	-52.655	19.709	10.0	5.6	0	1.8870696490323797	2.3978952727983707	0.0	0.09090909090909091	0.08701137698962977	0	0	faible	faible
03/20/1966	01:42:53	0.622	29.863	29.3	6.6	157043	2.028148247292285	3.4111477125153233	11.964281299843481	0.033003300330033	0.032470385030784074	1	1	moderee	elevee
03/20/1966	09:04:25	-21.176	-174.429	25.0	5.6	105325	1.8870696490323797	3.258096538021482	11.564815581224172	0.038461538461538464	0.03774032798284703	2	1	elevee	elevee
03/22/1966	08:11:37	37.535	115.039	20.0	6.2	22089563	1.9740810260220096	3.044522437723423	16.91061583776376	0.047619047619047616	0.04652001563489285	1	1	moderee	elevee
03/22/1966	08:19:36	37.545	115.061	20.0	6.8	22089563	2.0541237336955462	3.044522437723423	16.91061583776376	0.047619047619047616	0.04652001563489285	1	1	moderee	elevee
03/23/1966	00:04:36	23.973	122.938	49.5	6.2	1843	1.9740810260220096	3.9219733362813143	7.519692404116539	0.019801980198019802	0.01960847138837632	2	1	elevee	elevee
03/24/1966	08:27:51	-13.626	166.829	30.0	5.9	1286	1.9315214116032138	3.4339872044851463	7.160069207596127	0.03225806451612903	0.0317486983145803	2	1	elevee	elevee
03/26/1966	15:19:04	37.714	115.275	20.0	6.0	28243041	1.9459101490553132	3.044522437723423	17.156357684334726	0.047619047619047616	0.04652001563489285	1	1	moderee	elevee
03/26/1966	18:14:22	37.798	115.096	20.0	5.9	21603163	1.9315214116032138	3.044522437723423	16.88835034340851	0.047619047619047616	0.04652001563489285	1	1	moderee	elevee
03/27/1966	18:53:41	8.865	-83.467	25.0	5.7	405383	1.9021075263969205	3.258096538021482	12.91259004502829	0.038461538461538464	0.03774032798284703	1	1	moderee	elevee
03/29/1966	02:17:40	23.869	142.248	80.0	6.0	0	1.9459101490553132	4.394449154672439	0.0	0.012345679012345678	0.012270092591814347	0	0	faible	faible
03/29/1966	06:12:00	37.464	115.127	20.0	6.0	22030663	1.9459101490553132	3.044522437723423	16.907945859041508	0.047619047619047616	0.04652001563489285	1	1	moderee	elevee
04/03/1966	04:43:39	36.617	141.121	48.5	5.7	2360738	1.9021075263969205	3.9019726695746444	14.674485263578296	0.020202020202020204	0.020000666706669525	1	1	moderee	elevee
04/04/1966	06:42:13	12.01	92.483	10.0	5.8	108500	1.916922612182061	2.3978952727983707	11.59451466851004	0.09090909090909091	0.08701137698962977	2	1	elevee	elevee
04/06/1966	02:59:01	-45.685	96.003	10.0	6.3	0	1.9878743481543455	2.3978952727983707	0.0	0.09090909090909091	0.08701137698962977	0	0	faible	faible
04/06/1966	22:28:38	56.382	-154.604	26.2	5.6	73	1.8870696490323797	3.3032169733019514	4.304065093204169	0.03676470588235294	0.03610500464211627	0	5	faible	
04/07/1966	09:42:34	26.199	127.507	49.7	5.7	1325325	1.9021075263969205	3.9259259105971376	14.097169024875988	0.01972386587771203	0.019531870917245966	1	1	moderee	elevee
04/08/1966	01:46:46	51.301	157.703	46.6	6.2	2183	1.9740810260220096	3.8628327612373745	7.688913336864796	0.021008403361344536	0.02079076966907376	2	1	elevee	elevee
04/09/1966	02:42:09	9.409	-84.282	25.0	5.8	7940471	1.916922612182061	3.258096538021482	15.887483277300314	0.038461538461538464	0.03774032798284703	1	1	moderee	elevee
04/09/1966	14:49:25	-14.074	166.724	55.0	5.7	1286	1.9021075263969205	4.02535169073515	7.160069207596127	0.017857142857142856	0.017699577099400916	2	1	elevee	elevee
04/10/1966	16:36:16	-31.452	-71.049	60.5	6.1	17573814	1.9600947840472698	4.119037174812473	16.681920568067756	0.016260162601626018	0.01612938192988363	1	1	moderee	elevee
04/11/1966	17:17:30	18.113	-102.557	30.0	5.7	228160	1.9021075263969205	3.4339872044851463	12.337806799087664	0.03225806451612903	0.0317486983145803	1	1	moderee	elevee
04/12/1966	23:37:42	-38.231	-72.695	35.0	6.3	1106349	1.9878743481543455	3.58351893845611	13.916576866699078	0.027777777777777776	0.02739897418811444	1	1	moderee	elevee
04/13/1966	03:35:18	-38.194	-73.198	45.0	5.9	900569	1.9315214116032138	3.828641396489095	13.710783175168864	0.021739130434782608	0.021506205220963585	1	1	moderee	elevee
04/16/1966	01:27:14	56.896	-153.601	15.0	6.2	323	1.9740810260220096	2.772588722239781	5.780743515792329	0.0625	0.06062462181643484	2	1	elevee	elevee
04/20/1966	16:26:19	18.82	147.221	25.0	6.0	0	1.9459101490553132	3.258096538021482	0.0	0.038461538461538464	0.03774032798284703	0	0	faible	faible
04/20/1966	16:42:06	41.703	48.238	20.0	6.0	784193	1.9459101490553132	3.044522437723423	13.572411717701687	0.047619047619047616	0.04652001563489285	1	1	moderee	elevee
04/21/1966	15:45:21	35.581	142.171	10.0	6.0	0	1.9459101490553132	2.3978952727983707	0.0	0.09090909090909091	0.08701137698962977	0	0	faible	faible
04/21/1966	17:36:48	35.6	142.037	10.9	5.9	0	1.9315214116032138	2.4765384001174837	0.0	0.08403361344537814	0.08068891125014273	0	0	faible	faible
04/22/1966	03:06:35	-37.656	-73.428	21.4	5.9	1165677	1.9315214116032138	3.109060958860994	13.968813449949527	0.044642857142857144	0.04367506350266158	1	1	moderee	elevee
04/22/1966	23:27:21	57.271	-152.483	20.9	5.8	6788	1.916922612182061	3.086486636822455	8.823058934301647	0.04566210045662101	0.04465027373773883	2	1	elevee	elevee
04/23/1966	00:09:35	-0.711	122.191	20.0	6.5	110299	2.0149030205422647	3.044522437723423	11.610959205241594	0.047619047619047616	0.04652001563489285	2	1	elevee	elevee
04/23/1966	08:56:43	-0.57	122.235	35.0	6.1	110299	1.9600947840472698	3.58351893845611	11.610959205241594	0.027777777777777776	0.02739897418811444	2	1	elevee	elevee
05/01/1966	16:22:57	-8.341	-74.142	161.0	6.4	366625	2.0014800002101243	5.087596335232384	12.812097533858712	0.006172839506172839	0.006153865574378259	1	1	moderee	elevee
05/02/1966	09:52:48	-5.996	149.735	35.0	6.1	86356	1.9600947840472698	3.58351893845611	11.366245145720583	0.027777777777777776	0.02739897418811444	2	1	elevee	elevee
05/02/1966	16:39:45	-8.495	114.967	105.0	5.6	1219085	1.8870696490323797	4.663439094112067	14.013611955605745	0.009433962264150943	0.00938974034983903	1	1	moderee	elevee
05/05/1966	14:21:23	24.298	122.595	50.0	6.2	363552	1.9740810260220096	3.9318256327243257	12.803680370003995	0.0196078431372549	0.019418085857101582	1	1	moderee	elevee
05/09/1966	00:42:56	34.425	26.455	25.0	6.0	43562	1.9459101490553132	3.258096538021482	10.681963445198846	0.038461538461538464	0.03774032798284703	2	1	elevee	elevee
05/11/1966	14:17:39	48.888	156.275	24.7	6.2	0	1.9740810260220096	3.246490991901174	0.0	0.038910505836575876	0.038172573505029735	0	0	faible	faible
05/11/1966	14:26:42	48.848	156.288	25.7	5.6	0	1.8870696490323797	3.2846635654062037	0.0	0.03745318352059925	0.03676884778708897	0	0	faible	faible
05/11/1966	21:39:37	48.853	156.133	20.6	5.8	0	1.916922612182061	3.0726933146901194	0.0	0.046296296296296294	0.04525659158812087	0	0	faible	faible
05/14/1966	17:03:54	34.023	138.983	10.0	5.7	81207	1.9021075263969205	2.3978952727983707	11.304769043464267	0.09090909090909091	0.08701137698962977	2	1	elevee	elevee
05/15/1966	14:46:08	51.41	-178.291	35.1	6.1	0	1.9600947840472698	3.586292865338835	0.0	0.027700831024930747	0.027324104274554218	0	0	faible	faible
05/16/1966	02:46:42	-6.974	129.352	201.1	5.7	0	1.9021075263969205	5.308762624409575	0.0	0.004948045522018803	0.004935844176763675	0	0	faible	faible
05/17/1966	16:58:16	-44.195	-75.478	19.5	5.6	0	1.8870696490323797	3.0204248861443626	0.0	0.04878048780487805	0.04762804898925462	0	0	faible	faible
05/18/1966	07:32:06	24.97	-109.085	20.0	5.9	474049	1.9315214116032138	3.044522437723423	13.069068080346105	0.047619047619047616	0.04652001563489285	1	1	moderee	elevee
05/19/1966	07:06:29	53.934	-164.122	32.3	6.0	0	1.9459101490553132	3.505557396986398	0.0	0.030030030030030033	0.029587957185496092	0	0	faible	faible
05/20/1966	09:14:45	13.901	146.481	25.0	6.1	0	1.9600947840472698	3.258096538021482	0.0	0.038461538461538464	0.03774032798284703	0	0	faible	faible
05/20/1966	18:02:38	19.374	122.147	60.0	5.5	27457	1.8718021769015913	4.110873864173311	10.22041284345755	0.01639344262295082	0.016260520871780308	2	1	elevee	elevee
05/23/1966	08:39:45	30.081	139.992	20.0	5.7	0	1.9021075263969205	3.044522437723423	0.0	0.047619047619047616	0.04652001563489285	0	0	faible	faible
05/23/1966	14:22:32	13.894	146.41	25.0	5.7	0	1.9021075263969205	3.258096538021482	0.0	0.038461538461538464	0.03774032798284703	0	0	faible	faible
05/25/1966	08:29:03	-6.384	131.044	65.0	5.7	0	1.9021075263969205	4.189654742026425	0.0	0.015151515151515152	0.015037877364540516	0	0	faible	faible
05/25/1966	12:07:07	-21.658	169.814	35.0	5.7	0	1.9021075263969205	3.58351893845611	0.0	0.027777777777777776	0.02739897418811444	0	0	faible	faible
05/25/1966	13:20:54	-52.772	160.124	10.0	6.1	0	1.9600947840472698	2.3978952727983707	0.0	0.09090909090909091	0.08701137698962977	0	0	faible	faible
05/28/1966	00:03:59	24.274	122.631	50.0	5.8	213743	1.916922612182061	3.9318256327243257	12.272534316229594	0.0196078431372549	0.019418085857101582	1	1	moderee	elevee
06/01/1966	11:47:33	-23.461	-174.657	15.0	5.8	0	1.916922612182061	2.772588722239781	0.0	0.0625	0.06062462181643484	0	0	faible	faible
06/02/1966	03:27:52	50.993	175.957	20.6	5.5	0	1.8718021769015913	3.0726933146901194	0.0	0.046296296296296294	0.04525659158812087	0	0	faible	faible
06/02/1966	07:08:05	-0.047	123.13	140.0	5.8	1471385	1.916922612182061	4.948759890378168	14.201715371687177	0.0070921985815602835	0.0070671672230924526	1	1	moderee	elevee
06/04/1966	23:48:20	46.418	152.735	39.1	6.0	0	1.9459101490553132	3.6913763343125234	0.0	0.024937655860349125	0.024631787189665418	0	0	faible	faible
06/06/1966	01:45:43	-14.929	167.839	15.0	5.6	14122	1.8870696490323797	2.772588722239781	9.555559953069064	0.0625	0.06062462181643484	2	1	elevee	elevee
06/06/1966	07:46:17	36.421	71.224	215.6	6.6	906641	2.028148247292285	5.37805233456689	13.717502943351631	0.0046168051708217915	0.004606180414897325	1	1	moderee	elevee
06/06/1966	20:47:10	9.528	126.505	25.0	6.0	1330879	1.9459101490553132	3.258096538021482	14.101350935536685	0.038461538461538464	0.03774032798284703	1	1	moderee	elevee
06/07/1966	00:59:46	-14.828	-75.835	20.0	6.2	1033279	1.9740810260220096	3.044522437723423	13.848248766552047	0.047619047619047616	0.04652001563489285	1	1	moderee	elevee
06/07/1966	11:44:52	24.328	122.66	35.0	5.6	237979	1.8870696490323797	3.58351893845611	12.379941915509145	0.027777777777777776	0.02739897418811444	1	1	moderee	elevee
06/07/1966	13:59:36	11.323	139.593	35.0	6.8	0	2.0541237336955462	3.58351893845611	0.0	0.027777777777777776	0.02739897418811444	0	0	faible	faible
06/09/1966	15:39:27	44.238	147.766	93.2	5.7	7120	1.9021075263969205	4.545420181582317	8.870803443982124	0.010615711252653927	0.010559760215002255	2	1	elevee	elevee
06/11/1966	18:13:38	51.399	-178.35	35.0	5.6	0	1.8870696490323797	3.58351893845611	0.0	0.027777777777777776	0.02739897418811444	0	0	faible	faible
06/13/1966	07:33:13	-21.242	174.342	25.0	6.1	0	1.9600947840472698	3.258096538021482	0.0	0.038461538461538464	0.03774032798284703	0	0	faible	faible
06/13/1966	18:08:37	-12.191	167.132	241.6	6.7	0	2.0412203288596382	5.49141399650995	0.0	0.004122011541632316	0.0041135393257922025	0	0	faible	faible
06/15/1966	00:59:50	-10.318	161.006	45.0	7.1	0	2.0918640616783932	3.828641396489095	0.0	0.021739130434782608	0.021506205220963585	0	0	faible	faible
06/15/1966	01:32:58	-10.061	161.149	45.0	6.8	0	2.0541237336955462	3.828641396489095	0.0	0.021739130434782608	0.021506205220963585	0	0	faible	faible
06/15/1966	06:13:54	-10.033	160.937	45.0	5.9	0	1.9315214116032138	3.828641396489095	0.0	0.021739130434782608	0.021506205220963585	0	0	faible	faible
06/15/1966	16:36:29	-10.172	160.85	45.0	5.7	0	1.9021075263969205	3.828641396489095	0.0	0.021739130434782608	0.021506205220963585	0	0	faible	faible
06/21/1966	00:43:17	-11.022	165.171	30.0	5.8	2392	1.916922612182061	3.4339872044851463	7.780303087908373	0.03225806451612903	0.0317486983145803	2	1	elevee	elevee
06/21/1966	23:06:31	50.164	157.767	45.5	5.5	0	1.8718021769015913	3.839452312593311	0.0	0.021505376344086023	0.0212773984472849	0	0	faible	faible
06/22/1966	20:29:07	-7.24	124.583	531.8	7.0	0	2.0794415416798357	6.27814611922618	0.0	0.001876876876876877	0.0018751177442443824	0	0	faible	faible
06/23/1966	05:01:43	43.726	140.19	225.0	5.6	162869	1.8870696490323797	5.420534999272286	12.000707615567606	0.004424778761061947	0.004415018209116797	1	1	moderee	elevee
06/27/1966	10:41:09	29.504	80.845	25.9	6.0	269343	1.9459101490553132	3.292126286607793	12.503744652011303	0.03717472118959108	0.03650040221952652	1	1	moderee	elevee
06/27/1966	10:49:49	29.543	80.915	25.0	5.7	271259	1.9021075263969205	3.258096538021482	12.510833049516705	0.038461538461538464	0.03774032798284703	1	1	moderee	elevee
06/27/1966	10:59:19	29.706	80.935	25.0	6.3	49599	1.9878743481543455	3.258096538021482	10.811746112713019	0.038461538461538464	0.03774032798284703	2	1	elevee	elevee
06/27/1966	21:47:11	-38.36	177.139	115.0	5.6	289535	1.8870696490323797	4.7535901911063645	12.576034920595683	0.008620689655172414	0.008583743691391473	1	1	moderee	elevee
06/29/1966	21:46:57	-13.794	166.644	45.0	6.0	1286	1.9459101490553132	3.828641396489095	7.160069207596127	0.021739130434782608	0.021506205220963585	2	1	elevee	elevee
07/01/1966	05:50:40	24.739	122.414	112.5	6.4	8019406	2.0014800002101243	4.7318028369214575	15.897375036959364	0.00881057268722467	0.008771986072836975	1	1	moderee	elevee
07/04/1966	02:55:37	51.745	176.296	30.0	5.8	0	1.916922612182061	3.4339872044851463	0.0	0.03225806451612903	0.0317486983145803	0	0	faible	faible
07/04/1966	18:33:40	51.826	179.778	15.0	6.8	0	2.0541237336955462	2.772588722239781	0.0	0.0625	0.06062462181643484	0	0	faible	faible
07/05/1966	02:21:43	51.867	-179.88	15.0	5.8	0	1.916922612182061	2.772588722239781	0.0	0.0625	0.06062462181643484	0	0	faible	faible
07/10/1966	16:12:44	24.303	125.186	35.6	6.1	54197	1.9600947840472698	3.6000482404073204	10.9003992863779	0.0273224043715847	0.026955809988528263	2	1	elevee	elevee
07/11/1966	22:45:56	-19.474	-173.254	25.0	6.0	0	1.9459101490553132	3.258096538021482	0.0	0.038461538461538464	0.03774032798284703	0	0	faible	faible
07/12/1966	18:53:11	44.707	37.272	39.3	5.7	1255212	1.9021075263969205	3.696351468952637	14.04281583726256	0.02481389578163772	0.024511031014349774	1	1	moderee	elevee
07/19/1966	01:40:56	56.241	164.754	15.0	6.4	0	2.0014800002101243	2.772588722239781	0.0	0.0625	0.06062462181643484	0	0	faible	faible
07/19/1966	19:20:33	51.748	-173.478	29.7	5.6	53	1.8870696490323797	3.4242626545931514	3.9889840465642745	0.03257328990228013	0.032054026290083464	0	5	faible	
07/21/1966	18:30:16	-17.757	-178.55	594.4	6.4	0	2.0014800002101243	6.389233448581676	0.0	0.0016795431642593216	0.0016781343089073428	0	0	faible	faible
07/22/1966	10:17:22	51.664	-173.677	31.3	5.7	53	1.9021075263969205	3.475067230228611	3.9889840465642745	0.030959752321981428	0.03049016675778729	0	5	faible	
07/27/1966	04:49:01	-24.16	-70.082	33.5	5.8	357505	1.916922612182061	3.5409593240373143	12.786907424192146	0.028985507246376812	0.028573372444056038	1	1	moderee	elevee
08/01/1966	19:09:56	29.937	68.778	20.2	6.0	937654	1.9459101490553132	3.054001181677967	13.751137356493986	0.04716981132075472	0.046091107200267	1	1	moderee	elevee
08/01/1966	20:30:58	29.906	68.681	25.0	6.2	752654	1.9740810260220096	3.258096538021482	13.531362234460632	0.038461538461538464	0.03774032798284703	1	1	moderee	elevee
08/01/1966	21:03:02	29.988	68.588	25.0	6.9	1102654	2.066862759472976	3.258096538021482	13.913231465990512	0.038461538461538464	0.03774032798284703	1	1	moderee	elevee
08/05/1966	04:33:02	-10.987	162.767	35.0	5.7	0	1.9021075263969205	3.58351893845611	0.0	0.027777777777777776	0.02739897418811444	0	0	faible	faible
08/07/1966	02:13:04	50.513	-171.301	19.7	6.9	0	2.066862759472976	3.0301337002713233	0.0	0.04830917874396135	0.04717856027509048	0	0	faible	faible
08/07/1966	03:07:16	-10.692	161.237	35.0	5.6	0	1.8870696490323797	3.58351893845611	0.0	0.027777777777777776	0.02739897418811444	0	0	faible	faible
08/07/1966	17:36:12	31.0395	-113.7773333	6.0	6.35	63567	1.9947003132247452	1.9459101490553132	11.05986547805438	0.14285714285714285	0.13353139262452263	2	-1	elevee	anomalie
08/08/1966	08:02:47	19.279	-108.27	30.0	6.0	0	1.9459101490553132	3.4339872044851463	0.0	0.03225806451612903	0.0317486983145803	0	0	faible	faible
