Date	Time	Latitude	Longitude	Depth	Magnitude	population_impacted	Magnitude_log	Depth_log	population_impacted_log	Depth_inverse	Depth_inverse_log	cluster_kmeans	cluster_dbscan	dangerosite_kmeans	dangerosite_dbscan	dangerosite_adjusted
03/10/1968	03:49:34	51.955	-177.212	70.0	5.5	171	1.8718021769015913	4.2626798770413155	5.147494476813453	0.014084507042253521	0.01398624197473989	2	4	elevee		faible
03/11/1968	08:26:33	-16.212	-173.889	109.1	6.4	759	2.0014800002101243	4.701389043728634	6.633318433280377	0.009082652134423252	0.009041652916950032	2	1	elevee	elevee	faible
03/27/1968	22:36:43	-4.178	133.149	17.5	5.7	13613	1.9021075263969205	2.917770732084279	9.518853954007897	0.05405405405405406	0.052643733485421985	2	1	elevee	elevee	elevee
04/26/1968	15:00:02	37.2953333	-116.4556667	1.2	5.63	2247	1.891604804197771	0.7884573603642702	7.717796211013582	0.45454545454545453	0.3746934494414107	2	11	elevee		elevee
05/03/1968	05:32:47	25.191	124.636	97.4	5.7	54197	1.9021075263969205	4.589040804058207	10.9003992863779	0.01016260162601626	0.010111309604320612	2	1	elevee	elevee	elevee
05/09/1968	12:52:24	-5.348	-81.835	18.8	5.7	95958	1.9021075263969205	2.9856819377004897	11.471676295890578	0.050505050505050504	0.04927104900678274	2	1	elevee	elevee	elevee
05/14/1968	14:05:06	29.938	129.445	160.1	6.7	756	2.0412203288596382	5.082025290182929	6.6293632534374485	0.006207324643078833	0.006188138558701724	2	1	elevee	elevee	faible
05/16/1968	01:04:56	41.11	143.5	25.0	6.0	769	1.9459101490553132	3.258096538021482	6.646390514847729	0.038461538461538464	0.03774032798284703	2	1	elevee	elevee	faible
05/16/1968	06:36:52	41.097	143.204	30.0	5.8	769	1.916922612182061	3.4339872044851463	6.646390514847729	0.03225806451612903	0.0317486983145803	2	1	elevee	elevee	faible
05/21/1968	04:11:26	41.162	143.667	30.0	5.6	769	1.8870696490323797	3.4339872044851463	6.646390514847729	0.03225806451612903	0.0317486983145803	2	1	elevee	elevee	faible
06/03/1968	14:16:19	45.445	148.584	155.0	5.6	6378	1.8870696490323797	5.049856007249537	8.760766624241956	0.00641025641025641	0.006389798098771011	2	1	elevee	elevee	elevee
06/08/1968	05:29:48	43.54	147.096	40.0	5.9	3800	1.9315214116032138	3.713572066704308	8.24301946898925	0.024390243902439025	0.024097551579060503	2	1	elevee	elevee	elevee
06/12/1968	20:15:49	-0.591	132.909	35.0	5.7	7406	1.9021075263969205	3.58351893845611	8.91018077801329	0.027777777777777776	0.02739897418811444	2	1	elevee	elevee	elevee
06/14/1968	11:52:39	39.306	142.992	24.5	5.7	110032	1.9021075263969205	3.2386784521643803	11.60853559978355	0.0392156862745098	0.03846628082779606	2	1	elevee	elevee	elevee
06/15/1968	05:59:05	26.88	126.514	140.0	5.6	10450	1.8870696490323797	4.948759890378168	9.254452946594503	0.0070921985815602835	0.0070671672230924526	2	1	elevee	elevee	elevee
06/17/1968	11:53:01	41.054	143.259	37.6	6.3	491	1.9878743481543455	3.653252276470785	6.198478716492308	0.025906735751295335	0.025576841789649682	2	1	elevee	elevee	faible
06/20/1968	02:38:37	-5.573	-77.184	15.0	5.7	110040	1.9021075263969205	2.772588722239781	11.608608302601727	0.0625	0.06062462181643484	2	1	elevee	elevee	elevee
07/21/1968	06:09:42	-3.112	150.6	15.0	5.7	18000	1.9021075263969205	2.772588722239781	9.798182590890704	0.0625	0.06062462181643484	2	1	elevee	elevee	elevee
07/22/1968	17:58:33	-20.154	169.011	38.4	5.6	230	1.8870696490323797	3.673765816303888	5.442417710521793	0.025380710659898477	0.02506396866321625	2	4	elevee		faible
07/25/1968	10:50:33	45.558	146.861	17.3	5.8	6378	1.916922612182061	2.9069010598473755	8.760766624241956	0.0546448087431694	0.05320403606346461	2	1	elevee	elevee	elevee
07/28/1968	21:12:40	55.42	166.565	23.6	6.1	615	1.9600947840472698	3.202746442938317	6.423246963533519	0.04065040650406504	0.03984590854719967	2	1	elevee	elevee	faible
